from_transaction,to_transaction,sequence_gap_seconds
3453861,3453875,1401.0
3453875,3453876,46.0
3453876,3453902,3005.0
3453902,3454177,27951.0
3454177,3454212,1130.0
3454212,3454317,2710.0
3454317,3454362,1218.0
3454362,3454365,67.0
3454365,3454497,3203.0
3454497,3454519,315.0
3454519,3454538,406.0
3454538,3454629,1638.0
3454629,3454741,2538.0
3454741,3454834,2286.0
3454834,3454850,313.0
3454850,3454856,149.0
3454856,3454861,149.0
3454861,3454985,2459.0
3454985,3455005,474.0
3455005,3455257,4628.0
3455257,3455282,383.0
3455282,3455357,1736.0
3455357,3455390,490.0
3455390,3455503,2072.0
3455503,3455516,157.0
3455516,3455520,114.0
3455520,3455671,3037.0
3455671,3455729,1179.0
3455729,3455752,373.0
3455752,3455877,2121.0
3455877,3455879,55.0
3455879,3455886,165.0
3455886,3455911,565.0
3455911,3455913,20.0
3455913,3455947,762.0
3455947,3456001,1314.0
3456001,3456018,325.0
3456018,3456071,1251.0
3456071,3456077,135.0
3456077,3456169,2174.0
3456169,3456211,861.0
3456211,3456238,759.0
3456238,3456349,2492.0
3456349,3456398,1592.0
3456398,3456433,1615.0
3456433,3456435,88.0
3456435,3456449,628.0
3456449,3456467,964.0
3456467,3456473,153.0
3456473,3456474,26.0
3456474,3456478,203.0
3456478,3456488,304.0
3456488,3456500,289.0
3456500,3456501,24.0
3456501,3456512,515.0
3456512,3456515,218.0
3456515,3456566,4828.0
3456566,3456700,23122.0
3456700,3456710,633.0
3456710,3456738,1856.0
3456738,3457157,11489.0
3457157,3457561,8123.0
3457561,3457602,784.0
3457602,3457648,927.0
3457648,3457692,952.0
3457692,3457865,3195.0
3457865,3457908,752.0
3457908,3457917,142.0
3457917,3457931,443.0
3457931,3458014,1416.0
3458014,3458079,1089.0
3458079,3458137,1235.0
3458137,3458204,1325.0
3458204,3458259,1123.0
3458259,3458276,264.0
3458276,3458357,1837.0
3458357,3458367,113.0
3458367,3458439,1379.0
3458439,3458457,305.0
3458457,3458489,671.0
3458489,3458495,57.0
3458495,3458548,1020.0
3458548,3458591,885.0
3458591,3458698,2211.0
3458698,3458731,807.0
3458731,3458762,645.0
3458762,3458787,703.0
3458787,3458799,214.0
3458799,3459028,6344.0
3459028,3459127,3232.0
3459127,3459145,1076.0
3459145,3459168,1542.0
3459168,3459187,1204.0
3459187,3459194,863.0
3459194,3459197,283.0
3459197,3459198,33.0
3459198,3459413,28446.0
3459413,3459577,4654.0
3459577,3459783,4480.0
3459783,3459881,2044.0
3459881,3459923,719.0
3459923,3460002,1693.0
3460002,3460125,2677.0
3460125,3460157,449.0
3460157,3460360,4383.0
3460360,3460389,387.0
3460389,3460392,119.0
3460392,3460413,429.0
3460413,3460429,234.0
3460429,3460436,78.0
3460436,3460440,190.0
3460440,3460613,3560.0
3460613,3460825,4096.0
3460825,3460864,853.0
3460864,3460881,414.0
3460881,3460943,1143.0
3460943,3461135,3473.0
3461135,3461166,548.0
3461166,3461254,1802.0
3461254,3461283,796.0
3461283,3461323,482.0
3461323,3461424,2224.0
3461424,3461505,1729.0
3461505,3461531,511.0
3461531,3461658,3187.0
3461658,3461680,909.0
3461680,3461700,716.0
3461700,3461736,1139.0
3461736,3461773,1116.0
3461773,3461777,168.0
3461777,3461799,1020.0
3461799,3461800,24.0
3461800,3461826,1192.0
3461826,3461834,244.0
3461834,3461942,9251.0
3461942,3462053,18929.0
3462053,3462119,2619.0
3462119,3462128,510.0
3462128,3462285,5225.0
3462285,3462322,936.0
3462322,3462370,1321.0
3462370,3462525,3415.0
3462525,3462833,5798.0
3462833,3462868,598.0
3462868,3462879,269.0
3462879,3462912,946.0
3462912,3463077,3831.0
3463077,3463231,3191.0
3463231,3463267,1004.0
3463267,3463283,238.0
3463283,3463316,705.0
3463316,3463352,867.0
3463352,3463367,322.0
3463367,3463467,2157.0
3463467,3463523,1285.0
3463523,3463553,819.0
3463553,3463868,6231.0
3463868,3464008,2415.0
3464008,3464066,1509.0
3464066,3464181,2528.0
3464181,3464193,129.0
3464193,3464201,79.0
3464201,3464206,71.0
3464206,3464221,291.0
3464221,3464262,855.0
3464262,3464298,1126.0
3464298,3464302,83.0
3464302,3464331,981.0
3464331,3464338,164.0
3464338,3464339,67.0
3464339,3464371,1283.0
3464371,3464429,2957.0
3464429,3464437,287.0
3464437,3464438,30.0
3464438,3464439,27.0
3464439,3464475,2251.0
3464475,3464484,475.0
3464484,3464512,2507.0
3464512,3464566,9891.0
3464566,3464671,14043.0
3464671,3464888,8097.0
3464888,3464914,547.0
3464914,3465254,7469.0
3465254,3465266,266.0
3465266,3465379,2493.0
3465379,3465510,2499.0
3465510,3465520,155.0
3465520,3465521,20.0
3465521,3465524,48.0
3465524,3465532,328.0
3465532,3465781,5480.0
3465781,3465797,364.0
3465797,3466059,4571.0
3466059,3466081,347.0
3466081,3466256,3709.0
3466256,3466303,832.0
3466303,3466466,3121.0
3466466,3466599,2349.0
3466599,3466619,358.0
3466619,3466649,482.0
3466649,3466666,278.0
3466666,3466667,2.0
3466667,3466675,105.0
3466675,3466693,294.0
3466693,3466704,306.0
3466704,3466721,366.0
3466721,3466726,59.0
3466726,3466750,638.0
3466750,3466791,791.0
3466791,3466920,3092.0
3466920,3467009,2047.0
3467009,3467109,3004.0
3467109,3467223,6208.0
3467223,3467498,29813.0
3467498,3467660,4943.0
3467660,3467785,2488.0
3467785,3467790,84.0
3467790,3467907,2385.0
3467907,3468074,4103.0
3468074,3468097,436.0
3468097,3468142,888.0
3468142,3468267,2700.0
3468267,3468378,2088.0
3468378,3468392,477.0
3468392,3468395,48.0
3468395,3468484,2087.0
3468484,3468658,3506.0
3468658,3468778,2735.0
3468778,3468810,529.0
3468810,3468826,279.0
3468826,3469056,4895.0
3469056,3469136,1601.0
3469136,3469217,2021.0
3469217,3469279,1190.0
3469279,3469283,73.0
3469283,3469420,2846.0
3469420,3469530,2293.0
3469530,3469547,717.0
3469547,3469597,1233.0
3469597,3469686,2255.0
3469686,3469718,914.0
3469718,3469775,1875.0
3469775,3469790,768.0
3469790,3469793,113.0
3469793,3469843,1832.0
3469843,3469848,303.0
3469848,3469850,116.0
3469850,3469856,382.0
3469856,3469858,14.0
3469858,3469863,303.0
3469863,3469867,347.0
3469867,3469869,15.0
3469869,3469874,320.0
3469874,3469883,435.0
3469883,3470428,37106.0
3470428,3470434,81.0
3470434,3470504,1752.0
3470504,3470857,7537.0
3470857,3470913,1210.0
3470913,3471021,2300.0
3471021,3471053,626.0
3471053,3471056,106.0
3471056,3471057,32.0
3471057,3471078,397.0
3471078,3471289,3977.0
3471289,3471471,3493.0
3471471,3471761,5510.0
3471761,3471897,2549.0
3471897,3471982,1662.0
3471982,3472034,847.0
3472034,3472066,696.0
3472066,3472150,1639.0
3472150,3472298,4061.0
3472298,3472485,5161.0
3472485,3472959,38560.0
3472959,3473191,5664.0
3473191,3473197,150.0
3473197,3473205,190.0
3473205,3473262,1198.0
3473262,3473475,4964.0
3473475,3473483,98.0
3473483,3473485,13.0
3473485,3473531,939.0
3473531,3473572,769.0
3473572,3473573,13.0
3473573,3473575,76.0
3473575,3473577,61.0
3473577,3473588,103.0
3473588,3473590,47.0
3473590,3473623,811.0
3473623,3473811,3697.0
3473811,3473870,1305.0
3473870,3474049,3242.0
3474049,3474058,140.0
3474058,3474070,194.0
3474070,3474081,206.0
3474081,3474089,190.0
3474089,3474092,55.0
3474092,3474110,432.0
3474110,3474222,2053.0
3474222,3474245,240.0
3474245,3474306,1091.0
3474306,3474508,4206.0
3474508,3474589,1461.0
3474589,3474600,167.0
3474600,3474789,3512.0
3474789,3474888,1976.0
3474888,3475002,2689.0
3475002,3475143,3978.0
3475143,3475150,211.0
3475150,3475205,2223.0
3475205,3475211,292.0
3475211,3475225,561.0
3475225,3475237,393.0
3475237,3475248,444.0
3475248,3475252,100.0
3475252,3475290,1779.0
3475290,3475310,1361.0
3475310,3475350,5785.0
3475350,3475842,32970.0
3475842,3475881,838.0
3475881,3476000,2309.0
3476000,3476135,2998.0
3476135,3476208,1510.0
3476208,3476279,1497.0
3476279,3476480,4484.0
3476480,3476494,298.0
3476494,3476555,1371.0
3476555,3476711,3437.0
3476711,3476735,422.0
3476735,3476780,861.0
3476780,3477063,6009.0
3477063,3477073,262.0
3477073,3477117,956.0
3477117,3477127,132.0
3477127,3477226,2190.0
3477226,3477269,838.0
3477269,3477283,314.0
3477283,3477344,1388.0
3477344,3477386,1034.0
3477386,3477426,886.0
3477426,3477438,505.0
3477438,3477517,1852.0
3477517,3477580,1871.0
3477580,3477586,284.0
3477586,3477659,2204.0
3477659,3477695,1219.0
3477695,3477765,3090.0
3477765,3477802,2371.0
3477802,3478163,32128.0
3478163,3478172,204.0
3478172,3478295,2992.0
3478295,3478478,4278.0
3478478,3478667,3644.0
3478667,3478740,1761.0
3478740,3478780,990.0
3478780,3478938,3458.0
3478938,3478964,511.0
3478964,3478977,333.0
3478977,3479064,1672.0
3479064,3479122,1536.0
3479122,3479329,4455.0
3479329,3479417,1895.0
3479417,3479538,2339.0
3479538,3479568,670.0
3479568,3479817,5054.0
3479817,3479890,1453.0
3479890,3480117,5293.0
3480117,3480294,6984.0
3480294,3480322,1098.0
3480322,3480324,129.0
3480324,3480328,233.0
3480328,3480330,48.0
3480330,3480867,41119.0
3480867,3481030,3425.0
3481030,3481115,1496.0
3481115,3481408,6253.0
3481408,3481554,2814.0
3481554,3481614,1086.0
3481614,3481730,2399.0
3481730,3481789,1150.0
3481789,3482047,4730.0
3482047,3482062,139.0
3482062,3482092,473.0
3482092,3482194,1902.0
3482194,3482283,1872.0
3482283,3482368,1712.0
3482368,3482499,2361.0
3482499,3482574,1511.0
3482574,3482611,772.0
3482611,3482659,1009.0
3482659,3482666,171.0
3482666,3482683,216.0
3482683,3482687,143.0
3482687,3482719,692.0
3482719,3482742,523.0
3482742,3482820,2826.0
3482820,3482867,1112.0
3482867,3482956,3578.0
3482956,3483080,9293.0
3483080,3483515,32451.0
3483515,3483525,235.0
3483525,3483580,1489.0
3483580,3483843,5489.0
3483843,3483848,92.0
3483848,3483981,2360.0
3483981,3484092,2047.0
3484092,3484115,420.0
3484115,3484378,4886.0
3484378,3484429,1065.0
3484429,3484548,2514.0
3484548,3484623,1466.0
3484623,3484661,695.0
3484661,3484673,155.0
3484673,3484687,266.0
3484687,3484713,443.0
3484713,3484746,487.0
3484746,3484870,2712.0
3484870,3485090,4361.0
3485090,3485179,2242.0
3485179,3485327,2496.0
3485327,3485360,546.0
3485360,3485377,456.0
3485377,3485410,635.0
3485410,3485489,2494.0
3485489,3485574,2975.0
3485574,3485594,772.0
3485594,3485596,186.0
3485596,3485609,674.0
3485609,3485651,1960.0
3485651,3485664,994.0
3485664,3485666,44.0
3485666,3485677,594.0
3485677,3485727,5372.0
3485727,3485801,17629.0
3485801,3485973,8639.0
3485973,3486009,1079.0
3486009,3486073,1959.0
3486073,3486111,1079.0
3486111,3486132,270.0
3486132,3486246,2992.0
3486246,3486261,351.0
3486261,3486315,1131.0
3486315,3486522,4555.0
3486522,3486603,1493.0
3486603,3486620,413.0
3486620,3486700,1311.0
3486700,3486718,527.0
3486718,3486803,1972.0
3486803,3486823,359.0
3486823,3486914,1433.0
3486914,3486954,898.0
3486954,3486965,206.0
3486965,3487021,1259.0
3487021,3487112,1438.0
3487112,3487162,944.0
3487162,3487253,1478.0
3487253,3487337,1624.0
3487337,3487421,1992.0
3487421,3487520,1621.0
3487520,3487555,797.0
3487555,3487567,201.0
3487567,3487571,20.0
3487571,3487585,148.0
3487585,3487600,327.0
3487600,3487610,201.0
3487610,3487833,4646.0
3487833,3487841,220.0
3487841,3487860,320.0
3487860,3487984,2389.0
3487984,3488077,2209.0
3488077,3488118,1039.0
3488118,3488132,487.0
3488132,3488381,11803.0
3488381,3488391,1849.0
3488391,3488698,28901.0
3488698,3488828,3382.0
3488828,3488904,2405.0
3488904,3488992,1972.0
3488992,3489007,285.0
3489007,3489012,114.0
3489012,3489134,2163.0
3489134,3489390,5080.0
3489390,3489531,3336.0
3489531,3490330,15426.0
3490330,3490338,188.0
3490338,3490414,1210.0
3490414,3490771,8327.0
3490771,3490787,364.0
3490787,3490824,949.0
3490824,3490885,2081.0
3490885,3491042,8917.0
3491042,3491157,22030.0
3491157,3491454,10208.0
3491454,3491884,8986.0
3491884,3492116,4519.0
3492116,3492219,1909.0
3492219,3492240,258.0
3492240,3492245,153.0
3492245,3492248,48.0
3492248,3492269,465.0
3492269,3492306,482.0
3492306,3492310,66.0
3492310,3492335,659.0
3492335,3492544,4066.0
3492544,3492559,247.0
3492559,3492694,2358.0
3492694,3492782,1723.0
3492782,3493006,4549.0
3493006,3493044,681.0
3493044,3493212,3408.0
3493212,3493279,1220.0
3493279,3493314,693.0
3493314,3493321,80.0
3493321,3493403,1485.0
3493403,3493411,190.0
3493411,3493416,111.0
3493416,3493418,53.0
3493418,3493424,113.0
3493424,3493475,960.0
3493475,3493489,400.0
3493489,3493519,576.0
3493519,3493522,79.0
3493522,3493544,705.0
3493544,3493550,111.0
3493550,3493660,2832.0
3493660,3493682,1154.0
3493682,3493708,788.0
3493708,3493839,7247.0
3493839,3493891,7647.0
3493891,3494038,18158.0
3494038,3494074,1511.0
3494074,3494140,1641.0
3494140,3494157,317.0
3494157,3494170,284.0
3494170,3494202,622.0
3494202,3494226,671.0
3494226,3494271,909.0
3494271,3494372,2128.0
3494372,3494378,196.0
3494378,3494405,823.0
3494405,3494409,111.0
3494409,3494410,14.0
3494410,3494413,76.0
3494413,3494455,840.0
3494455,3494503,774.0
3494503,3494560,1304.0
3494560,3494567,212.0
3494567,3494577,225.0
3494577,3494590,440.0
3494590,3494597,121.0
3494597,3494602,82.0
3494602,3494615,248.0
3494615,3494642,292.0
3494642,3494691,745.0
3494691,3494772,1337.0
3494772,3494835,1106.0
3494835,3494867,667.0
3494867,3494913,1105.0
3494913,3494914,5.0
3494914,3494949,566.0
3494949,3494979,658.0
3494979,3494986,166.0
3494986,3495007,476.0
3495007,3495033,461.0
3495033,3495053,298.0
3495053,3495389,6498.0
3495389,3495448,890.0
3495448,3495460,191.0
3495460,3495563,2085.0
3495563,3495828,5081.0
3495828,3495863,570.0
3495863,3495976,2011.0
3495976,3496077,2249.0
3496077,3496085,129.0
3496085,3496288,4181.0
3496288,3496429,2889.0
3496429,3496461,859.0
3496461,3496532,2178.0
3496532,3496552,883.0
3496552,3496579,860.0
3496579,3496611,1113.0
3496611,3496647,2261.0
3496647,3496681,1919.0
3496681,3496694,430.0
3496694,3496717,1504.0
3496717,3496718,5.0
3496718,3496730,1535.0
3496730,3496956,27533.0
3496956,3497029,2386.0
3497029,3497123,2250.0
3497123,3497213,1886.0
3497213,3497262,984.0
3497262,3497368,2350.0
3497368,3497391,516.0
3497391,3497452,1020.0
3497452,3497509,949.0
3497509,3497541,552.0
3497541,3497544,61.0
3497544,3497644,1903.0
3497644,3497681,851.0
3497681,3497696,276.0
3497696,3497798,1818.0
3497798,3497847,928.0
3497847,3497883,800.0
3497883,3497943,996.0
3497943,3498031,1651.0
3498031,3498043,190.0
3498043,3498132,1945.0
3498132,3498150,406.0
3498150,3498213,972.0
3498213,3498332,2011.0
3498332,3498355,238.0
3498355,3498429,1237.0
3498429,3498434,70.0
3498434,3498451,215.0
3498451,3498690,4522.0
3498690,3498736,1115.0
3498736,3498881,3045.0
3498881,3498907,488.0
3498907,3498908,68.0
3498908,3498931,527.0
3498931,3498966,922.0
3498966,3498977,285.0
3498977,3498981,123.0
3498981,3499033,971.0
3499033,3499098,1457.0
3499098,3499165,1303.0
3499165,3499223,1469.0
3499223,3499229,87.0
3499229,3499326,3157.0
3499326,3499349,728.0
3499349,3499391,2245.0
3499391,3499409,806.0
3499409,3499499,4318.0
3499499,3499512,382.0
3499512,3499550,3248.0
3499550,3499569,1169.0
3499569,3499587,1324.0
3499587,3500193,28714.0
3500193,3500203,190.0
3500203,3500256,1000.0
3500256,3500276,253.0
3500276,3500405,2318.0
3500405,3500433,409.0
3500433,3500441,248.0
3500441,3500452,203.0
3500452,3500474,359.0
3500474,3500544,1310.0
3500544,3500569,428.0
3500569,3500576,74.0
3500576,3500672,1502.0
3500672,3500708,502.0
3500708,3500736,418.0
3500736,3500864,2125.0
3500864,3500865,21.0
3500865,3500896,254.0
3500896,3500903,139.0
3500903,3500991,1799.0
3500991,3501031,406.0
3501031,3501538,8931.0
3501538,3501659,2126.0
3501659,3501669,235.0
3501669,3501790,2133.0
3501790,3501807,293.0
3501807,3501841,520.0
3501841,3501892,720.0
3501892,3501896,56.0
3501896,3501966,1047.0
3501966,3501983,278.0
3501983,3502003,248.0
3502003,3502055,756.0
3502055,3502365,5770.0
3502365,3502509,3343.0
3502509,3502548,919.0
3502548,3502592,1421.0
3502592,3502612,481.0
3502612,3502654,1451.0
3502654,3502707,1705.0
3502707,3502719,347.0
3502719,3502746,1707.0
3502746,3502750,237.0
3502750,3502768,1149.0
3502768,3502776,192.0
3502776,3502790,1510.0
3502790,3502802,631.0
3502802,3502812,713.0
3502812,3502841,4937.0
3502841,3503421,30384.0
3503421,3503478,1048.0
3503478,3503538,1112.0
3503538,3503608,1528.0
3503608,3503774,2970.0
3503774,3503849,1234.0
3503849,3503949,1712.0
3503949,3504192,4673.0
3504192,3504202,211.0
3504202,3504212,241.0
3504212,3504222,155.0
3504222,3504239,262.0
3504239,3504245,59.0
3504245,3504328,1273.0
3504328,3504511,3326.0
3504511,3504570,1016.0
3504570,3504766,3155.0
3504766,3504778,177.0
3504778,3504847,1163.0
3504847,3504897,687.0
3504897,3504987,1516.0
3504987,3505036,1040.0
3505036,3505068,519.0
3505068,3505157,1382.0
3505157,3505250,1517.0
3505250,3505372,2491.0
3505372,3505560,3347.0
3505560,3505606,971.0
3505606,3505668,1417.0
3505668,3505721,1777.0
3505721,3505734,389.0
3505734,3505736,56.0
3505736,3505740,55.0
3505740,3505744,165.0
3505744,3505755,385.0
3505755,3505830,2969.0
3505830,3505844,356.0
3505844,3505892,3035.0
3505892,3505907,765.0
3505907,3505918,478.0
3505918,3506685,35650.0
3506685,3506761,1344.0
3506761,3506763,12.0
3506763,3506960,3541.0
3506960,3507210,4264.0
3507210,3507312,1584.0
3507312,3507323,93.0
3507323,3507369,579.0
3507369,3507397,406.0
3507397,3507437,520.0
3507437,3507443,82.0
3507443,3507456,286.0
3507456,3507597,2026.0
3507597,3507758,2770.0
3507758,3507832,1192.0
3507832,3507897,1030.0
3507897,3507908,111.0
3507908,3507980,926.0
3507980,3508114,2025.0
3508114,3508155,484.0
3508155,3508207,974.0
3508207,3508241,722.0
3508241,3508294,948.0
3508294,3508409,1866.0
3508409,3508536,1985.0
3508536,3508555,497.0
3508555,3508558,40.0
3508558,3508606,927.0
3508606,3508621,211.0
3508621,3508636,307.0
3508636,3508675,923.0
3508675,3508708,682.0
3508708,3508815,1959.0
3508815,3508853,700.0
3508853,3508945,1880.0
3508945,3509083,3498.0
3509083,3509180,2056.0
3509180,3509230,1651.0
3509230,3509233,20.0
3509233,3509282,2063.0
3509282,3509298,1202.0
3509298,3509422,19686.0
3509422,3509514,6592.0
3509514,3509622,3986.0
3509622,3509742,2979.0
3509742,3509844,2486.0
3509844,3510005,2886.0
3510005,3510190,3763.0
3510190,3510206,464.0
3510206,3510297,1681.0
3510297,3510344,639.0
3510344,3510453,2288.0
3510453,3510455,59.0
3510455,3510532,1110.0
3510532,3510603,1199.0
3510603,3510617,254.0
3510617,3510914,4876.0
3510914,3511000,1559.0
3511000,3511021,338.0
3511021,3511094,898.0
3511094,3511309,3621.0
3511309,3511353,864.0
3511353,3511554,3609.0
3511554,3511613,1110.0
3511613,3511626,288.0
3511626,3511631,47.0
3511631,3511662,545.0
3511662,3511709,826.0
3511709,3511742,694.0
3511742,3511865,2383.0
3511865,3511931,1366.0
3511931,3511968,663.0
3511968,3512010,1105.0
3512010,3512187,4180.0
3512187,3512256,2175.0
3512256,3512267,349.0
3512267,3512271,143.0
3512271,3512275,339.0
3512275,3512300,1098.0
3512300,3512323,1035.0
3512323,3512365,2672.0
3512365,3512439,5857.0
3512439,3512456,1523.0
3512456,3512560,18085.0
3512560,3512765,6292.0
3512765,3512787,367.0
3512787,3512919,2793.0
3512919,3512945,635.0
3512945,3512966,401.0
3512966,3513308,6326.0
3513308,3513444,2199.0
3513444,3513508,1414.0
3513508,3513522,177.0
3513522,3513527,64.0
3513527,3513528,18.0
3513528,3513542,264.0
3513542,3513543,4.0
3513543,3513569,346.0
3513569,3513593,400.0
3513593,3513662,1423.0
3513662,3513930,4419.0
3513930,3514309,6961.0
3514309,3514365,1032.0
3514365,3514674,5799.0
3514674,3514876,4045.0
3514876,3515011,3098.0
3515011,3515019,487.0
3515019,3515024,100.0
3515024,3515162,2701.0
3515162,3515167,96.0
3515167,3515188,425.0
3515188,3515214,773.0
3515214,3515231,692.0
3515231,3515258,786.0
3515258,3515275,264.0
3515275,3515321,1407.0
3515321,3515338,855.0
3515338,3515340,7.0
3515340,3515348,164.0
3515348,3515352,31.0
3515352,3515381,990.0
3515381,3515382,4.0
3515382,3515386,242.0
3515386,3515404,696.0
3515404,3515437,1982.0
3515437,3515438,49.0
3515438,3515484,5064.0
3515484,3515485,155.0
3515485,3515789,26157.0
3515789,3515829,1342.0
3515829,3515907,1990.0
3515907,3515994,1867.0
3515994,3516000,133.0
3516000,3516098,2222.0
3516098,3516192,2179.0
3516192,3516242,690.0
3516242,3516250,102.0
3516250,3516273,548.0
3516273,3516282,135.0
3516282,3516330,949.0
3516330,3516496,3264.0
3516496,3516603,1981.0
3516603,3516788,3316.0
3516788,3517109,5601.0
3517109,3517148,733.0
3517148,3517191,945.0
3517191,3517196,43.0
3517196,3517198,16.0
3517198,3517210,154.0
3517210,3517219,328.0
3517219,3517246,604.0
3517246,3517255,56.0
3517255,3517262,188.0
3517262,3517274,145.0
3517274,3517308,719.0
3517308,3517346,639.0
3517346,3517413,1168.0
3517413,3517498,1588.0
3517498,3517514,256.0
3517514,3517598,1535.0
3517598,3517613,205.0
3517613,3517645,565.0
3517645,3517749,2057.0
3517749,3517757,130.0
3517757,3517836,1289.0
3517836,3517873,682.0
3517873,3517895,429.0
3517895,3518133,5223.0
3518133,3518168,801.0
3518168,3518180,425.0
3518180,3518233,1832.0
3518233,3518288,1354.0
3518288,3518330,1878.0
3518330,3518341,491.0
3518341,3518355,870.0
3518355,3518371,538.0
3518371,3518531,23683.0
3518531,3518854,11439.0
3518854,3518894,1064.0
3518894,3518943,1168.0
3518943,3518969,667.0
3518969,3518972,19.0
3518972,3518977,112.0
3518977,3519064,1611.0
3519064,3519180,2257.0
3519180,3519193,259.0
3519193,3519218,428.0
3519218,3519244,452.0
3519244,3519264,482.0
3519264,3519562,5261.0
3519562,3519617,948.0
3519617,3519921,5070.0
3519921,3520015,1315.0
3520015,3520064,729.0
3520064,3520136,880.0
3520136,3520227,1606.0
3520227,3520244,355.0
3520244,3520346,1756.0
3520346,3520373,483.0
3520373,3520422,697.0
3520422,3520462,815.0
3520462,3520528,1022.0
3520528,3520592,1364.0
3520592,3520593,18.0
3520593,3520635,771.0
3520635,3520664,384.0
3520664,3520685,379.0
3520685,3520701,304.0
3520701,3520752,741.0
3520752,3520772,367.0
3520772,3520794,313.0
3520794,3520802,137.0
3520802,3520814,363.0
3520814,3520826,177.0
3520826,3520842,293.0
3520842,3520870,449.0
3520870,3520887,419.0
3520887,3520897,183.0
3520897,3520925,643.0
3520925,3521048,2761.0
3521048,3521067,556.0
3521067,3521140,1670.0
3521140,3521218,1688.0
3521218,3521253,1098.0
3521253,3521385,5395.0
3521385,3521393,378.0
3521393,3521458,3581.0
3521458,3521518,11756.0
3521518,3521661,14503.0
3521661,3521852,5255.0
3521852,3521913,1761.0
3521913,3522382,10043.0
3522382,3522386,41.0
3522386,3522455,1330.0
3522455,3522498,1034.0
3522498,3522544,968.0
3522544,3522600,883.0
3522600,3522627,594.0
3522627,3522793,3297.0
3522793,3522885,1617.0
3522885,3522940,1211.0
3522940,3522982,782.0
3522982,3523058,1221.0
3523058,3523106,1085.0
3523106,3523205,1739.0
3523205,3523207,31.0
3523207,3523287,1445.0
3523287,3523299,251.0
3523299,3523470,3320.0
3523470,3523500,599.0
3523500,3523561,956.0
3523561,3523623,935.0
3523623,3523665,844.0
3523665,3523675,228.0
3523675,3523728,1160.0
3523728,3523827,2135.0
3523827,3523906,1887.0
3523906,3523923,266.0
3523923,3523931,189.0
3523931,3523962,604.0
3523962,3524007,1303.0
3524007,3524011,125.0
3524011,3524073,1658.0
3524073,3524098,740.0
3524098,3524105,223.0
3524105,3524198,3021.0
3524198,3524200,123.0
3524200,3524213,633.0
3524213,3524223,569.0
3524223,3524224,16.0
3524224,3524238,885.0
3524238,3524253,899.0
3524253,3524256,312.0
3524256,3524260,332.0
3524260,3524262,208.0
3524262,3524269,360.0
3524269,3524270,160.0
3524270,3524280,974.0
3524280,3524284,201.0
3524284,3524286,44.0
3524286,3524290,415.0
3524290,3524293,132.0
3524293,3524295,524.0
3524295,3524298,336.0
3524298,3524313,2878.0
3524313,3524321,893.0
3524321,3524324,718.0
3524324,3524523,21560.0
3524523,3524823,8351.0
3524823,3525000,3624.0
3525000,3525104,2237.0
3525104,3525162,1442.0
3525162,3525199,459.0
3525199,3525401,4282.0
3525401,3525452,963.0
3525452,3525496,862.0
3525496,3525505,167.0
3525505,3525521,186.0
3525521,3525961,8862.0
3525961,3526260,5114.0
3526260,3526332,1348.0
3526332,3526375,882.0
3526375,3526472,1946.0
3526472,3526494,315.0
3526494,3526502,158.0
3526502,3526503,12.0
3526503,3526515,304.0
3526515,3526565,996.0
3526565,3526619,1129.0
3526619,3526622,85.0
3526622,3526657,700.0
3526657,3526662,122.0
3526662,3526693,856.0
3526693,3526716,863.0
3526716,3526796,2075.0
3526796,3526801,225.0
3526801,3526810,297.0
3526810,3526838,731.0
3526838,3526841,30.0
3526841,3526864,796.0
3526864,3526866,133.0
3526866,3526878,515.0
3526878,3526880,88.0
3526880,3526888,165.0
3526888,3526890,46.0
3526890,3526892,207.0
3526892,3526921,944.0
3526921,3526924,178.0
3526924,3526949,1398.0
3526949,3526959,424.0
3526959,3526976,869.0
3526976,3526987,506.0
3526987,3527011,1273.0
3527011,3527018,462.0
3527018,3527047,3123.0
3527047,3527052,1264.0
3527052,3527054,133.0
3527054,3527059,402.0
3527059,3527060,367.0
3527060,3527062,10.0
3527062,3527120,16115.0
3527120,3527149,2739.0
3527149,3527154,328.0
3527154,3527269,4724.0
3527269,3527337,2258.0
3527337,3527402,1301.0
3527402,3527471,1455.0
3527471,3527520,924.0
3527520,3527603,1920.0
3527603,3527734,3216.0
3527734,3527774,907.0
3527774,3527985,4351.0
3527985,3528036,834.0
3528036,3528051,228.0
3528051,3528052,19.0
3528052,3528087,901.0
3528087,3528090,115.0
3528090,3528094,120.0
3528094,3528098,90.0
3528098,3528109,195.0
3528109,3528116,117.0
3528116,3528135,227.0
3528135,3528136,5.0
3528136,3528204,1030.0
3528204,3528289,1485.0
3528289,3528346,960.0
3528346,3528455,2097.0
3528455,3528461,122.0
3528461,3528474,257.0
3528474,3528503,612.0
3528503,3528538,653.0
3528538,3528547,146.0
3528547,3528557,171.0
3528557,3528676,2448.0
3528676,3528749,1457.0
3528749,3528774,368.0
3528774,3528779,91.0
3528779,3528805,382.0
3528805,3528807,51.0
3528807,3528823,250.0
3528823,3528842,392.0
3528842,3528894,951.0
3528894,3528948,947.0
3528948,3528954,44.0
3528954,3528955,0.0
3528955,3528957,17.0
3528957,3528985,512.0
3528985,3529015,542.0
3529015,3529102,1736.0
3529102,3529126,366.0
3529126,3529213,1856.0
3529213,3529221,155.0
3529221,3529266,743.0
