transaction_id,card_id
3586173,CARD_11324
3586174,CARD_14696
3586175,CARD_21788
3586176,CARD_18494
3586177,CARD_11806
3586178,CARD_17089
3586179,CARD_19787
3586180,CARD_16313
3586181,CARD_11324
3586182,CARD_21477
3586183,CARD_16056
3586184,CARD_20914
3586185,CARD_13228
3586186,CARD_12548
3586187,CARD_17503
3586188,CARD_13228
3586189,CARD_21477
3586190,CARD_23483
3586191,CARD_17826
3586192,CARD_15309
3586193,CARD_11470
3586194,CARD_18652
3586195,CARD_15058
3586196,CARD_19430
3586197,CARD_22256
3586198,CARD_21477
3586199,CARD_12563
3586200,CARD_21477
3586201,CARD_10443
3586202,CARD_21477
3586203,CARD_19938
3586204,CARD_19787
3586205,CARD_21477
3586206,CARD_12563
3586207,CARD_11324
3586208,CARD_11266
3586209,CARD_11049
3586210,CARD_15422
3586211,CARD_18129
3586212,CARD_18358
3586213,CARD_17847
3586214,CARD_11470
3586215,CARD_11659
3586216,CARD_14044
3586217,CARD_12786
3586218,CARD_21477
3586219,CARD_17691
3586220,CARD_23319
3586221,CARD_21477
3586222,CARD_10801
3586223,CARD_21788
3586224,CARD_20452
3586225,CARD_20873
3586226,CARD_21788
3586227,CARD_17691
3586228,CARD_19692
3586229,CARD_20873
3586230,CARD_15639
3586231,CARD_12357
3586232,CARD_17691
3586233,CARD_18355
3586234,CARD_10288
3586235,CARD_21788
3586236,CARD_21477
3586237,CARD_17691
3586238,CARD_10801
3586239,CARD_20452
3586240,CARD_17503
3586241,CARD_15058
3586242,CARD_15065
3586243,CARD_17755
3586244,CARD_10779
3586245,CARD_12515
3586246,CARD_17503
3586247,CARD_19765
3586248,CARD_23253
3586249,CARD_15529
3586250,CARD_14356
3586251,CARD_10488
3586252,CARD_22666
3586253,CARD_16435
3586254,CARD_15877
3586255,CARD_21126
3586256,CARD_16435
3586257,CARD_21807
3586258,CARD_13864
3586259,CARD_12563
3586260,CARD_23079
3586261,CARD_16135
3586262,CARD_13370
3586263,CARD_13742
3586264,CARD_15810
3586265,CARD_19248
3586266,CARD_19355
3586267,CARD_15058
3586268,CARD_15846
3586269,CARD_12040
3586270,CARD_22778
3586271,CARD_20512
3586272,CARD_11470
3586273,CARD_19430
3586274,CARD_13392
3586275,CARD_15065
3586276,CARD_17136
3586277,CARD_19648
3586278,CARD_21477
3586279,CARD_21226
3586280,CARD_10546
3586281,CARD_16301
3586282,CARD_21477
3586283,CARD_21452
3586284,CARD_21777
3586285,CARD_22917
3586286,CARD_22607
3586287,CARD_21452
3586288,CARD_19248
3586289,CARD_20960
3586290,CARD_16460
3586291,CARD_10477
3586292,CARD_18278
3586293,CARD_17503
3586294,CARD_10111
3586295,CARD_12712
3586296,CARD_16435
3586297,CARD_15065
3586298,CARD_15065
3586299,CARD_20914
3586300,CARD_19739
3586301,CARD_19468
3586302,CARD_20387
3586303,CARD_19281
3586304,CARD_22900
3586305,CARD_10112
3586306,CARD_17250
3586307,CARD_12167
3586308,CARD_10288
3586309,CARD_15065
3586310,CARD_18494
3586311,CARD_19739
3586312,CARD_16429
3586313,CARD_21426
3586314,CARD_12786
3586315,CARD_20894
3586316,CARD_21950
3586317,CARD_23319
3586318,CARD_18398
3586319,CARD_17691
3586320,CARD_21463
3586321,CARD_22333
3586322,CARD_14670
3586323,CARD_11337
3586324,CARD_10988
3586325,CARD_16658
3586326,CARD_11298
3586327,CARD_14256
3586328,CARD_19248
3586329,CARD_14856
3586330,CARD_23063
3586331,CARD_21426
3586332,CARD_15906
3586333,CARD_22900
3586334,CARD_21788
3586335,CARD_22900
3586336,CARD_12563
3586337,CARD_21788
3586338,CARD_21689
3586339,CARD_13326
3586340,CARD_21426
3586341,CARD_13326
3586342,CARD_10112
3586343,CARD_11424
3586344,CARD_11482
3586345,CARD_15889
3586346,CARD_16648
3586347,CARD_10112
3586348,CARD_15770
3586349,CARD_12563
3586350,CARD_22900
3586351,CARD_18652
3586352,CARD_15910
3586353,CARD_19648
3586354,CARD_21426
3586355,CARD_21426
3586356,CARD_12563
3586357,CARD_19648
3586358,CARD_20914
3586359,CARD_16666
3586360,CARD_18377
3586361,CARD_18358
3586362,CARD_17755
3586363,CARD_15925
3586364,CARD_10546
3586365,CARD_14559
3586366,CARD_17736
3586367,CARD_12097
3586368,CARD_19569
3586369,CARD_16116
3586370,CARD_10689
3586371,CARD_21116
3586372,CARD_19248
3586373,CARD_14518
3586374,CARD_15065
3586375,CARD_21477
3586376,CARD_22047
3586377,CARD_13791
3586378,CARD_20873
3586379,CARD_16838
3586380,CARD_18167
3586381,CARD_17499
3586382,CARD_15654
3586383,CARD_21875
3586384,CARD_19248
3586385,CARD_15058
3586386,CARD_18652
3586387,CARD_17801
3586388,CARD_21477
3586389,CARD_21788
3586390,CARD_18167
3586391,CARD_18652
3586392,CARD_22671
3586393,CARD_19526
3586394,CARD_18135
3586395,CARD_18652
3586396,CARD_17607
3586397,CARD_16867
3586398,CARD_10288
3586399,CARD_21105
3586400,CARD_14256
3586401,CARD_17503
3586402,CARD_17503
3586403,CARD_16800
3586404,CARD_14985
3586405,CARD_15622
3586406,CARD_16429
3586407,CARD_22501
3586408,CARD_15058
3586409,CARD_12563
3586410,CARD_17503
3586411,CARD_18652
3586412,CARD_22501
3586413,CARD_21477
3586414,CARD_21788
3586415,CARD_18844
3586416,CARD_12767
3586417,CARD_23319
3586418,CARD_13927
3586419,CARD_23097
3586420,CARD_17503
3586421,CARD_21689
3586422,CARD_14256
3586423,CARD_17503
3586424,CARD_20486
3586425,CARD_17503
3586426,CARD_18135
3586427,CARD_11337
3586428,CARD_21943
3586429,CARD_18652
3586430,CARD_19172
3586431,CARD_12563
3586432,CARD_21452
3586433,CARD_19359
3586434,CARD_20490
3586435,CARD_16925
3586436,CARD_10801
3586437,CARD_21667
3586438,CARD_16362
3586439,CARD_12767
3586440,CARD_13169
3586441,CARD_17503
3586442,CARD_13228
3586443,CARD_15393
3586444,CARD_16435
3586445,CARD_15588
3586446,CARD_13684
3586447,CARD_17847
3586448,CARD_11234
3586449,CARD_12492
3586450,CARD_18746
3586451,CARD_14649
3586452,CARD_21477
3586453,CARD_11337
3586454,CARD_21477
3586455,CARD_20675
3586456,CARD_17981
3586457,CARD_19739
3586458,CARD_14256
3586459,CARD_17704
3586460,CARD_15507
3586461,CARD_13629
3586462,CARD_21950
3586463,CARD_15581
3586464,CARD_15058
3586465,CARD_17275
3586466,CARD_16429
3586467,CARD_11523
3586468,CARD_22791
3586469,CARD_14670
3586470,CARD_16342
3586471,CARD_19648
3586472,CARD_16688
3586473,CARD_15925
3586474,CARD_23070
3586475,CARD_18652
3586476,CARD_20390
3586477,CARD_12450
3586478,CARD_15419
3586479,CARD_14595
3586480,CARD_10288
3586481,CARD_14431
3586482,CARD_19248
3586483,CARD_20559
3586484,CARD_13228
3586485,CARD_10801
3586486,CARD_18358
3586487,CARD_19248
3586488,CARD_14644
3586489,CARD_23382
3586490,CARD_20559
3586491,CARD_15058
3586492,CARD_18494
3586493,CARD_20873
3586494,CARD_17801
3586495,CARD_18139
3586496,CARD_15290
3586497,CARD_22914
3586498,CARD_15588
3586499,CARD_10288
3586500,CARD_19608
3586501,CARD_14670
3586502,CARD_10260
3586503,CARD_17933
3586504,CARD_21477
3586505,CARD_20195
3586506,CARD_10288
3586507,CARD_17813
3586508,CARD_19248
3586509,CARD_21477
3586510,CARD_12040
3586511,CARD_13169
3586512,CARD_11039
3586513,CARD_13424
3586514,CARD_15058
3586515,CARD_14644
3586516,CARD_16250
3586517,CARD_13424
3586518,CARD_23392
3586519,CARD_11757
3586520,CARD_19248
3586521,CARD_16435
3586522,CARD_11523
3586523,CARD_11789
3586524,CARD_18358
3586525,CARD_15058
3586526,CARD_11535
3586527,CARD_19468
3586528,CARD_22813
3586529,CARD_18182
3586530,CARD_23070
3586531,CARD_21426
3586532,CARD_17080
3586533,CARD_12791
3586534,CARD_22770
3586535,CARD_10963
3586536,CARD_15478
3586537,CARD_19407
3586538,CARD_12040
3586539,CARD_19344
3586540,CARD_14256
3586541,CARD_11453
3586542,CARD_21807
3586543,CARD_12308
3586544,CARD_11899
3586545,CARD_23511
3586546,CARD_19691
3586547,CARD_14644
3586548,CARD_22900
3586549,CARD_14518
3586550,CARD_12563
3586551,CARD_18494
3586552,CARD_13191
3586553,CARD_20099
3586554,CARD_15345
3586555,CARD_15393
3586556,CARD_19248
3586557,CARD_20601
3586558,CARD_19468
3586559,CARD_22900
3586560,CARD_19023
3586561,CARD_21477
3586562,CARD_12786
3586563,CARD_11638
3586564,CARD_18643
3586565,CARD_22900
3586566,CARD_10337
3586567,CARD_10488
3586568,CARD_21477
3586569,CARD_22261
3586570,CARD_21477
3586571,CARD_22900
3586572,CARD_14644
3586573,CARD_21234
3586574,CARD_19648
3586575,CARD_12563
3586576,CARD_22900
3586577,CARD_22470
3586578,CARD_21477
3586579,CARD_17349
3586580,CARD_21788
3586581,CARD_13545
3586582,CARD_12317
3586583,CARD_17503
3586584,CARD_10932
3586585,CARD_21477
3586586,CARD_17223
3586587,CARD_17223
3586588,CARD_19426
3586589,CARD_17223
3586590,CARD_17503
3586591,CARD_18652
3586592,CARD_14518
3586593,CARD_10111
3586594,CARD_15175
3586595,CARD_18652
3586596,CARD_15758
3586597,CARD_23070
3586598,CARD_14135
3586599,CARD_15739
3586600,CARD_15588
3586601,CARD_12563
3586602,CARD_16370
3586603,CARD_19248
3586604,CARD_10619
3586605,CARD_11638
3586606,CARD_10583
3586607,CARD_21477
3586608,CARD_10932
3586609,CARD_10326
3586610,CARD_18755
3586611,CARD_12327
3586612,CARD_14649
3586613,CARD_23394
3586614,CARD_23043
3586615,CARD_23483
3586616,CARD_21341
3586617,CARD_20873
3586618,CARD_15058
3586619,CARD_17648
3586620,CARD_18652
3586621,CARD_19430
3586622,CARD_18494
3586623,CARD_12778
3586624,CARD_10963
3586625,CARD_12505
3586626,CARD_13545
3586627,CARD_17801
3586628,CARD_10963
3586629,CARD_19430
3586630,CARD_23382
3586631,CARD_11324
3586632,CARD_20872
3586633,CARD_21477
3586634,CARD_18652
3586635,CARD_12180
3586636,CARD_23063
3586637,CARD_21477
3586638,CARD_21477
3586639,CARD_15588
3586640,CARD_19203
3586641,CARD_16575
3586642,CARD_15916
3586643,CARD_18652
3586644,CARD_22671
3586645,CARD_21788
3586646,CARD_12563
3586647,CARD_12563
3586648,CARD_15916
3586649,CARD_13610
3586650,CARD_18652
3586651,CARD_18966
3586652,CARD_18652
3586653,CARD_13947
3586654,CARD_12971
3586655,CARD_12317
3586656,CARD_12040
3586657,CARD_23319
3586658,CARD_17398
3586659,CARD_18377
3586660,CARD_16239
3586661,CARD_22900
3586662,CARD_10801
3586663,CARD_16127
3586664,CARD_15058
3586665,CARD_14023
3586666,CARD_17758
3586667,CARD_23394
3586668,CARD_21562
3586669,CARD_19331
3586670,CARD_17952
3586671,CARD_19407
3586672,CARD_21807
3586673,CARD_21477
3586674,CARD_12767
3586675,CARD_20669
3586676,CARD_20868
3586677,CARD_22843
3586678,CARD_21452
3586679,CARD_15065
3586680,CARD_13235
3586681,CARD_21477
3586682,CARD_20609
3586683,CARD_15422
3586684,CARD_15204
3586685,CARD_23319
3586686,CARD_10801
3586687,CARD_18652
3586688,CARD_19972
3586689,CARD_20559
3586690,CARD_17537
3586691,CARD_21477
3586692,CARD_13729
3586693,CARD_21822
3586694,CARD_11337
3586695,CARD_13791
3586696,CARD_22598
3586697,CARD_21477
3586698,CARD_14678
3586699,CARD_18771
3586700,CARD_16822
3586701,CARD_21770
3586702,CARD_18844
3586703,CARD_12040
3586704,CARD_17503
3586705,CARD_22470
3586706,CARD_21477
3586707,CARD_21477
3586708,CARD_21770
3586709,CARD_12432
3586710,CARD_12563
3586711,CARD_11324
3586712,CARD_15520
3586713,CARD_16779
3586714,CARD_14649
3586715,CARD_17704
3586716,CARD_20379
3586717,CARD_20524
3586718,CARD_23521
3586719,CARD_20524
3586720,CARD_21477
3586721,CARD_23319
3586722,CARD_17503
3586723,CARD_18605
3586724,CARD_19091
3586725,CARD_12097
3586726,CARD_21057
3586727,CARD_15588
3586728,CARD_14202
3586729,CARD_18129
3586730,CARD_17503
3586731,CARD_17546
3586732,CARD_20524
3586733,CARD_15770
3586734,CARD_16571
3586735,CARD_20609
3586736,CARD_18321
3586737,CARD_18605
3586738,CARD_18652
3586739,CARD_19261
3586740,CARD_10111
3586741,CARD_21477
3586742,CARD_13441
3586743,CARD_18358
3586744,CARD_16955
3586745,CARD_12563
3586746,CARD_21477
3586747,CARD_17736
3586748,CARD_11735
3586749,CARD_15910
3586750,CARD_12563
3586751,CARD_15058
3586752,CARD_23319
3586753,CARD_14655
3586754,CARD_13610
3586755,CARD_17503
3586756,CARD_10801
3586757,CARD_23319
3586758,CARD_13536
3586759,CARD_14053
3586760,CARD_13335
3586761,CARD_15868
3586762,CARD_10086
3586763,CARD_18494
3586764,CARD_10288
3586765,CARD_13712
3586766,CARD_22900
3586767,CARD_16135
3586768,CARD_13169
3586769,CARD_21452
3586770,CARD_14856
3586771,CARD_14670
3586772,CARD_21139
3586773,CARD_16127
3586774,CARD_12013
3586775,CARD_15785
3586776,CARD_10126
3586777,CARD_21452
3586778,CARD_16435
3586779,CARD_20655
3586780,CARD_12714
3586781,CARD_17801
3586782,CARD_19248
3586783,CARD_19248
3586784,CARD_11324
3586785,CARD_12531
3586786,CARD_13984
3586787,CARD_10082
3586788,CARD_16435
3586789,CARD_23418
3586790,CARD_15038
3586791,CARD_21463
3586792,CARD_16435
3586793,CARD_19766
3586794,CARD_23208
3586795,CARD_17691
3586796,CARD_20455
3586797,CARD_23394
3586798,CARD_22333
3586799,CARD_21807
3586800,CARD_22907
3586801,CARD_19648
3586802,CARD_17704
3586803,CARD_11324
3586804,CARD_10086
3586805,CARD_17503
3586806,CARD_21689
3586807,CARD_15910
3586808,CARD_14670
3586809,CARD_16867
3586810,CARD_18358
3586811,CARD_14856
3586812,CARD_19233
3586813,CARD_19739
3586814,CARD_10801
3586815,CARD_15964
3586816,CARD_16435
3586817,CARD_12563
3586818,CARD_14544
3586819,CARD_21477
3586820,CARD_23483
3586821,CARD_15058
3586822,CARD_18494
3586823,CARD_19233
3586824,CARD_16435
3586825,CARD_21601
3586826,CARD_12563
3586827,CARD_12505
3586828,CARD_12505
3586829,CARD_16109
3586830,CARD_12505
3586831,CARD_19739
3586832,CARD_19829
3586833,CARD_18067
3586834,CARD_14544
3586835,CARD_23063
3586836,CARD_15058
3586837,CARD_15810
3586838,CARD_14856
3586839,CARD_13572
3586840,CARD_22640
3586841,CARD_15810
3586842,CARD_20914
3586843,CARD_23320
3586844,CARD_12138
3586845,CARD_23063
3586846,CARD_23319
3586847,CARD_11324
3586848,CARD_16748
3586849,CARD_18196
3586850,CARD_12062
3586851,CARD_14856
3586852,CARD_10801
3586853,CARD_17413
3586854,CARD_12786
3586855,CARD_12759
3586856,CARD_15058
3586857,CARD_22900
3586858,CARD_21177
3586859,CARD_18129
3586860,CARD_20831
3586861,CARD_18657
3586862,CARD_19248
3586863,CARD_21477
3586864,CARD_23332
3586865,CARD_17462
3586866,CARD_10801
3586867,CARD_21403
3586868,CARD_12563
3586869,CARD_14544
3586870,CARD_12563
3586871,CARD_15058
3586872,CARD_11337
3586873,CARD_16955
3586874,CARD_12097
3586875,CARD_15065
3586876,CARD_23340
3586877,CARD_19819
3586878,CARD_15964
3586879,CARD_21601
3586880,CARD_20422
3586881,CARD_19817
3586882,CARD_11266
3586883,CARD_10801
3586884,CARD_18186
3586885,CARD_12971
3586886,CARD_15478
3586887,CARD_16135
3586888,CARD_15478
3586889,CARD_21477
3586890,CARD_23319
3586891,CARD_20853
3586892,CARD_22863
3586893,CARD_18186
3586894,CARD_18182
3586895,CARD_11735
3586896,CARD_12505
3586897,CARD_22564
3586898,CARD_23319
3586899,CARD_22186
3586900,CARD_11735
3586901,CARD_21463
3586902,CARD_15964
3586903,CARD_10800
3586904,CARD_12255
3586905,CARD_16109
3586906,CARD_12971
3586907,CARD_21477
3586908,CARD_21477
3586909,CARD_18186
3586910,CARD_14051
3586911,CARD_16435
3586912,CARD_21636
3586913,CARD_14644
3586914,CARD_21477
3586915,CARD_21601
3586916,CARD_19950
3586917,CARD_16435
3586918,CARD_18182
3586919,CARD_15913
3586920,CARD_15065
3586921,CARD_15058
3586922,CARD_21477
3586923,CARD_10147
3586924,CARD_22900
3586925,CARD_14279
3586926,CARD_23541
3586927,CARD_21477
3586928,CARD_16109
3586929,CARD_19332
3586930,CARD_18755
3586931,CARD_19332
3586932,CARD_15058
3586933,CARD_14164
3586934,CARD_22653
3586935,CARD_11078
3586936,CARD_16397
3586937,CARD_18182
3586938,CARD_23043
3586939,CARD_20873
3586940,CARD_15065
3586941,CARD_12715
3586942,CARD_21027
3586943,CARD_16182
3586944,CARD_17801
3586945,CARD_10801
3586946,CARD_18186
3586947,CARD_16403
3586948,CARD_17250
3586949,CARD_17250
3586950,CARD_11033
3586951,CARD_13827
3586952,CARD_21477
3586953,CARD_10777
3586954,CARD_18129
3586955,CARD_16938
3586956,CARD_16435
3586957,CARD_14164
3586958,CARD_22120
3586959,CARD_17503
3586960,CARD_14159
3586961,CARD_21514
3586962,CARD_10777
3586963,CARD_18386
3586964,CARD_21477
3586965,CARD_15910
3586966,CARD_12563
3586967,CARD_21477
3586968,CARD_18182
3586969,CARD_18182
3586970,CARD_17451
3586971,CARD_12040
3586972,CARD_12357
3586973,CARD_15058
3586974,CARD_13610
3586975,CARD_15868
3586976,CARD_23319
3586977,CARD_23319
3586978,CARD_20873
3586979,CARD_22298
3586980,CARD_13026
3586981,CARD_12840
3586982,CARD_18494
3586983,CARD_11789
3586984,CARD_20873
3586985,CARD_19787
3586986,CARD_19248
3586987,CARD_18494
3586988,CARD_12671
3586989,CARD_15906
3586990,CARD_14251
3586991,CARD_22607
3586992,CARD_14051
3586993,CARD_10777
3586994,CARD_12685
3586995,CARD_10777
3586996,CARD_10777
3586997,CARD_20239
3586998,CARD_15507
3586999,CARD_19787
3587000,CARD_18182
3587001,CARD_21477
3587002,CARD_23319
3587003,CARD_15343
3587004,CARD_21477
3587005,CARD_20873
3587006,CARD_22843
3587007,CARD_21477
3587008,CARD_19648
3587009,CARD_17976
3587010,CARD_17801
3587011,CARD_21807
3587012,CARD_10777
3587013,CARD_20253
3587014,CARD_19648
3587015,CARD_12040
3587016,CARD_10963
3587017,CARD_15343
3587018,CARD_23063
3587019,CARD_14544
3587020,CARD_15065
3587021,CARD_15846
3587022,CARD_10963
3587023,CARD_14354
3587024,CARD_15478
3587025,CARD_10777
3587026,CARD_11113
3587027,CARD_12948
3587028,CARD_21477
3587029,CARD_16435
3587030,CARD_21689
3587031,CARD_13610
3587032,CARD_19248
3587033,CARD_19560
3587034,CARD_10010
3587035,CARD_13610
3587036,CARD_15478
3587037,CARD_20734
3587038,CARD_18652
3587039,CARD_18494
3587040,CARD_12040
3587041,CARD_21477
3587042,CARD_13026
3587043,CARD_13026
3587044,CARD_16937
3587045,CARD_17691
3587046,CARD_15972
3587047,CARD_18468
3587048,CARD_16955
3587049,CARD_21477
3587050,CARD_19787
3587051,CARD_12450
3587052,CARD_19248
3587053,CARD_18650
3587054,CARD_12097
3587055,CARD_22900
3587056,CARD_23319
3587057,CARD_15507
3587058,CARD_11324
3587059,CARD_21788
3587060,CARD_18182
3587061,CARD_22819
3587062,CARD_12223
3587063,CARD_17503
3587064,CARD_19648
3587065,CARD_12531
3587066,CARD_15507
3587067,CARD_19205
3587068,CARD_15058
3587069,CARD_18745
3587070,CARD_20873
3587071,CARD_23319
3587072,CARD_21788
3587073,CARD_14516
3587074,CARD_19648
3587075,CARD_12013
3587076,CARD_14856
3587077,CARD_21477
3587078,CARD_15343
3587079,CARD_17622
3587080,CARD_22350
3587081,CARD_21689
3587082,CARD_21477
3587083,CARD_23063
3587084,CARD_23155
3587085,CARD_23041
3587086,CARD_19205
3587087,CARD_21477
3587088,CARD_23208
3587089,CARD_15910
3587090,CARD_10801
3587091,CARD_18358
3587092,CARD_23063
3587093,CARD_12778
3587094,CARD_16435
3587095,CARD_19468
3587096,CARD_11535
3587097,CARD_22404
3587098,CARD_10801
3587099,CARD_14544
3587100,CARD_19203
3587101,CARD_15507
3587102,CARD_15058
3587103,CARD_12517
3587104,CARD_12563
3587105,CARD_17250
3587106,CARD_14544
3587107,CARD_12563
3587108,CARD_23070
3587109,CARD_14088
3587110,CARD_19739
3587111,CARD_12100
3587112,CARD_12091
3587113,CARD_21807
3587114,CARD_18321
3587115,CARD_12008
3587116,CARD_14598
3587117,CARD_18652
3587118,CARD_23319
3587119,CARD_13314
3587120,CARD_18794
3587121,CARD_21788
3587122,CARD_17503
3587123,CARD_14256
3587124,CARD_17268
3587125,CARD_21477
3587126,CARD_19407
3587127,CARD_21807
3587128,CARD_19205
3587129,CARD_21886
3587130,CARD_19205
3587131,CARD_13281
3587132,CARD_21477
3587133,CARD_11337
3587134,CARD_19430
3587135,CARD_19787
3587136,CARD_16313
3587137,CARD_15951
3587138,CARD_12100
3587139,CARD_19950
3587140,CARD_19690
3587141,CARD_17503
3587142,CARD_22357
3587143,CARD_19496
3587144,CARD_12517
3587145,CARD_21477
3587146,CARD_11324
3587147,CARD_21477
3587148,CARD_12848
3587149,CARD_23319
3587150,CARD_19203
3587151,CARD_13791
3587152,CARD_21477
3587153,CARD_18652
3587154,CARD_15913
3587155,CARD_14088
3587156,CARD_20065
3587157,CARD_14431
3587158,CARD_21477
3587159,CARD_21198
3587160,CARD_22224
3587161,CARD_16139
3587162,CARD_10689
3587163,CARD_12517
3587164,CARD_22607
3587165,CARD_12040
3587166,CARD_17704
3587167,CARD_14431
3587168,CARD_12100
3587169,CARD_21234
3587170,CARD_12563
3587171,CARD_18358
3587172,CARD_15058
3587173,CARD_19950
3587174,CARD_12840
3587175,CARD_21788
3587176,CARD_15058
3587177,CARD_21788
3587178,CARD_17695
3587179,CARD_18494
3587180,CARD_12563
3587181,CARD_21788
3587182,CARD_22914
3587183,CARD_21477
3587184,CARD_15065
3587185,CARD_13786
3587186,CARD_17169
3587187,CARD_19521
3587188,CARD_15846
3587189,CARD_18167
3587190,CARD_21788
3587191,CARD_21477
3587192,CARD_14655
3587193,CARD_12840
3587194,CARD_10611
3587195,CARD_21477
3587196,CARD_11494
3587197,CARD_11646
3587198,CARD_18652
3587199,CARD_13637
3587200,CARD_13281
3587201,CARD_12317
3587202,CARD_23141
3587203,CARD_13457
3587204,CARD_17904
3587205,CARD_22950
3587206,CARD_14100
3587207,CARD_13281
3587208,CARD_14518
3587209,CARD_21689
3587210,CARD_22607
3587211,CARD_20402
3587212,CARD_22950
3587213,CARD_20390
3587214,CARD_18358
3587215,CARD_15916
3587216,CARD_15294
3587217,CARD_19203
3587218,CARD_14100
3587219,CARD_12326
3587220,CARD_22778
3587221,CARD_14100
3587222,CARD_12434
3587223,CARD_21418
3587224,CARD_15868
3587225,CARD_17905
3587226,CARD_10801
3587227,CARD_21548
3587228,CARD_16609
3587229,CARD_10546
3587230,CARD_10288
3587231,CARD_11448
3587232,CARD_19203
3587233,CARD_19248
3587234,CARD_23063
3587235,CARD_12517
3587236,CARD_10979
3587237,CARD_12563
3587238,CARD_19613
3587239,CARD_17240
3587240,CARD_19468
3587241,CARD_15343
3587242,CARD_15507
3587243,CARD_21477
3587244,CARD_23063
3587245,CARD_12563
3587246,CARD_11097
3587247,CARD_22507
3587248,CARD_21689
3587249,CARD_21318
3587250,CARD_17499
3587251,CARD_16237
3587252,CARD_15079
3587253,CARD_12082
3587254,CARD_15910
3587255,CARD_15951
3587256,CARD_12040
3587257,CARD_14649
3587258,CARD_14649
3587259,CARD_19873
3587260,CARD_15507
3587261,CARD_19248
3587262,CARD_18652
3587263,CARD_21807
3587264,CARD_18652
3587265,CARD_19233
3587266,CARD_18652
3587267,CARD_10801
3587268,CARD_19648
3587269,CARD_17250
3587270,CARD_21139
3587271,CARD_21477
3587272,CARD_21807
3587273,CARD_12317
3587274,CARD_19648
3587275,CARD_12820
3587276,CARD_12948
3587277,CARD_15527
3587278,CARD_11667
3587279,CARD_19690
3587280,CARD_16213
3587281,CARD_22791
3587282,CARD_12317
3587283,CARD_15058
3587284,CARD_12517
3587285,CARD_21477
3587286,CARD_10224
3587287,CARD_19526
3587288,CARD_21468
3587289,CARD_11324
3587290,CARD_17372
3587291,CARD_22843
3587292,CARD_18494
3587293,CARD_12040
3587294,CARD_10367
3587295,CARD_11324
3587296,CARD_13610
3587297,CARD_15058
3587298,CARD_20914
3587299,CARD_10602
3587300,CARD_23141
3587301,CARD_17704
3587302,CARD_12517
3587303,CARD_11472
3587304,CARD_14201
3587305,CARD_13786
3587306,CARD_12517
3587307,CARD_14051
3587308,CARD_22900
3587309,CARD_15953
3587310,CARD_11671
3587311,CARD_14670
3587312,CARD_12563
3587313,CARD_15913
3587314,CARD_18494
3587315,CARD_19683
3587316,CARD_16435
3587317,CARD_22005
3587318,CARD_15058
3587319,CARD_20490
3587320,CARD_13191
3587321,CARD_12563
3587322,CARD_10171
3587323,CARD_18129
3587324,CARD_10881
3587325,CARD_13866
3587326,CARD_19648
3587327,CARD_13742
3587328,CARD_12357
3587329,CARD_20490
3587330,CARD_20873
3587331,CARD_10142
3587332,CARD_20146
3587333,CARD_22907
3587334,CARD_19739
3587335,CARD_12563
3587336,CARD_19231
3587337,CARD_20490
3587338,CARD_11324
3587339,CARD_22184
3587340,CARD_19430
3587341,CARD_20455
3587342,CARD_14121
3587343,CARD_12563
3587344,CARD_18903
3587345,CARD_12097
3587346,CARD_22404
3587347,CARD_22640
3587348,CARD_23319
3587349,CARD_23319
3587350,CARD_17691
3587351,CARD_18995
3587352,CARD_19684
3587353,CARD_19787
3587354,CARD_19672
3587355,CARD_22640
3587356,CARD_10583
3587357,CARD_15910
3587358,CARD_16435
3587359,CARD_12786
3587360,CARD_19787
3587361,CARD_16109
3587362,CARD_15910
3587363,CARD_19468
3587364,CARD_14670
3587365,CARD_15065
3587366,CARD_20873
3587367,CARD_14431
3587368,CARD_11671
3587369,CARD_11324
3587370,CARD_17904
3587371,CARD_19036
3587372,CARD_19672
3587373,CARD_19791
3587374,CARD_21477
3587375,CARD_12786
3587376,CARD_12786
3587377,CARD_14431
3587378,CARD_14649
3587379,CARD_19430
3587380,CARD_23253
3587381,CARD_21875
3587382,CARD_15343
3587383,CARD_15813
3587384,CARD_12448
3587385,CARD_19787
3587386,CARD_12040
3587387,CARD_23319
3587388,CARD_14518
3587389,CARD_20914
3587390,CARD_12861
3587391,CARD_13169
3587392,CARD_20490
3587393,CARD_15058
3587394,CARD_10735
3587395,CARD_10430
3587396,CARD_16705
3587397,CARD_18995
3587398,CARD_13169
3587399,CARD_22212
3587400,CARD_18494
3587401,CARD_18358
3587402,CARD_22607
3587403,CARD_15757
3587404,CARD_21105
3587405,CARD_16435
3587406,CARD_17458
3587407,CARD_17458
3587408,CARD_21506
3587409,CARD_11535
3587410,CARD_18652
3587411,CARD_12491
3587412,CARD_17228
3587413,CARD_21222
3587414,CARD_20490
3587415,CARD_12786
3587416,CARD_22843
3587417,CARD_19468
3587418,CARD_21788
3587419,CARD_19430
3587420,CARD_21995
3587421,CARD_16435
3587422,CARD_21897
3587423,CARD_19672
3587424,CARD_19281
3587425,CARD_11591
3587426,CARD_17801
3587427,CARD_20390
3587428,CARD_20944
3587429,CARD_17071
3587430,CARD_15916
3587431,CARD_20928
3587432,CARD_18652
3587433,CARD_21477
3587434,CARD_15868
3587435,CARD_18652
3587436,CARD_12097
3587437,CARD_10689
3587438,CARD_10801
3587439,CARD_10689
3587440,CARD_23319
3587441,CARD_21678
3587442,CARD_17325
3587443,CARD_21788
