customer_id,card_id
C09010,CARD_14705
C03143,CARD_19565
C03416,CARD_21312
C12495,CARD_22668
C10430,CARD_10063
C04666,CARD_16352
C05520,CARD_13622
C10049,CARD_19083
C01313,CARD_15274
C09773,CARD_21080
C08229,CARD_14520
C02492,CARD_15782
C05432,CARD_22881
C05255,CARD_21669
C09595,CARD_20018
C04807,CARD_20202
C00431,CARD_15057
C07920,CARD_13219
C05024,CARD_11905
C04867,CARD_10226
C13022,CARD_13068
C01910,CARD_20173
C03175,CARD_16501
C00265,CARD_15258
C11006,CARD_10628
C07363,CARD_18017
C12410,CARD_13992
C07966,CARD_20228
C08790,CARD_16458
C00219,CARD_14200
C05651,CARD_19135
C13367,CARD_21095
C01518,CARD_14182
C06123,CARD_19282
C10609,CARD_21265
C05430,CARD_16845
C08941,CARD_17571
C01479,CARD_16461
C03088,CARD_15779
C09762,CARD_15610
C01713,CARD_15315
C11398,CARD_14880
C08897,CARD_18801
C05298,CARD_20261
C02796,CARD_15857
C00930,CARD_22523
C10696,CARD_10164
C03654,CARD_15350
C01586,CARD_12222
C12091,CARD_11762
C08287,CARD_18138
C03407,CARD_17692
C02746,CARD_10768
C10363,CARD_20257
C11930,CARD_12722
C04486,CARD_10354
C09418,CARD_20720
C11421,CARD_18342
C00324,CARD_22936
C04417,CARD_15751
C07028,CARD_17276
C07704,CARD_22846
C08631,CARD_17450
C05627,CARD_10227
C11436,CARD_10411
C05387,CARD_20435
C00322,CARD_12828
C02771,CARD_10971
C10400,CARD_17107
C01229,CARD_14565
C03931,CARD_11913
C10491,CARD_16410
C09269,CARD_19623
C07178,CARD_20917
C01928,CARD_23536
C09236,CARD_21584
C04138,CARD_18071
C11876,CARD_17738
C08096,CARD_19584
C07351,CARD_19585
C12621,CARD_14080
C11511,CARD_10597
C12896,CARD_20033
C01962,CARD_21582
C04958,CARD_20798
C12430,CARD_14964
C12122,CARD_21058
C04663,CARD_20027
C06093,CARD_14462
C04835,CARD_19228
C10928,CARD_15749
C08717,CARD_12391
C13194,CARD_22310
C03023,CARD_18496
C01737,CARD_19550
C01821,CARD_13938
C11122,CARD_14197
C00615,CARD_18324
C03401,CARD_18822
C10084,CARD_21067
C06569,CARD_16115
C09054,CARD_15551
C08233,CARD_21121
C03631,CARD_20514
C01817,CARD_22707
C00021,CARD_14680
C03812,CARD_22553
C00439,CARD_15664
C07068,CARD_14789
C12499,CARD_11587
C00120,CARD_12710
C11277,CARD_15827
C10002,CARD_14248
C01233,CARD_15593
C03790,CARD_10956
C09319,CARD_18165
C05821,CARD_22889
C13324,CARD_21081
C03684,CARD_22903
C00229,CARD_18992
C09350,CARD_14529
C01980,CARD_19983
C03809,CARD_19028
C10735,CARD_20788
C12447,CARD_23318
C12534,CARD_15238
C01650,CARD_19482
C04431,CARD_16566
C04875,CARD_18170
C08734,CARD_15524
C02792,CARD_15531
C09224,CARD_22702
C02700,CARD_15957
C09943,CARD_14268
C09421,CARD_11899
C06454,CARD_20274
C00203,CARD_22776
C05632,CARD_12063
C10432,CARD_20767
C01051,CARD_22628
C06676,CARD_11146
C03134,CARD_16902
C01903,CARD_16683
C02467,CARD_16113
C00876,CARD_11989
C02743,CARD_23255
C04250,CARD_23058
C11896,CARD_15942
C06721,CARD_11654
C06431,CARD_13882
C04792,CARD_22807
C01766,CARD_14580
C03076,CARD_14016
C12781,CARD_10160
C06033,CARD_22826
C07500,CARD_20124
C05865,CARD_12957
C01101,CARD_21744
C02622,CARD_20151
C03739,CARD_15874
C09838,CARD_15915
C07982,CARD_15200
C12609,CARD_22514
C09308,CARD_19964
C01753,CARD_16398
C02335,CARD_12669
C11114,CARD_23052
C00617,CARD_11773
C08078,CARD_15008
C09852,CARD_22089
C05440,CARD_21410
C06344,CARD_10297
C11851,CARD_22878
C13073,CARD_14004
C03548,CARD_17428
C05951,CARD_21389
C11263,CARD_21817
C01423,CARD_22424
C05842,CARD_23116
C04721,CARD_19039
C05016,CARD_14837
C08588,CARD_11251
C00630,CARD_19782
C10860,CARD_14506
C05642,CARD_21008
C01783,CARD_11262
C07977,CARD_20056
C02854,CARD_12075
C13016,CARD_14148
C02007,CARD_13524
C06050,CARD_18888
C09210,CARD_11620
C10784,CARD_10328
C00688,CARD_19772
C10438,CARD_15803
C00207,CARD_13178
C07449,CARD_21804
C13547,CARD_16253
C10057,CARD_16270
C01985,CARD_17028
C12501,CARD_11054
C06817,CARD_21527
C12546,CARD_19478
C13280,CARD_13848
C07147,CARD_16861
C00390,CARD_11248
C02760,CARD_21962
C04039,CARD_19224
C07222,CARD_10508
C00980,CARD_14832
C04061,CARD_12181
C10732,CARD_17193
C10594,CARD_21444
C08326,CARD_17285
C10053,CARD_21485
C02540,CARD_11045
C00495,CARD_21010
C13523,CARD_18144
C00341,CARD_15400
C07810,CARD_23327
C09209,CARD_17528
C12611,CARD_18557
C00821,CARD_22471
C06379,CARD_19664
C09697,CARD_17057
C09567,CARD_14840
C09722,CARD_19208
C05732,CARD_23309
C11991,CARD_13859
C04314,CARD_14588
C02228,CARD_10848
C13285,CARD_14662
C06018,CARD_14165
C09646,CARD_12972
C07370,CARD_12878
C11487,CARD_11617
C06937,CARD_17390
C07787,CARD_10844
C13310,CARD_11848
C06506,CARD_16005
C07024,CARD_20553
C11070,CARD_12911
C09649,CARD_20888
C00740,CARD_14556
C09004,CARD_18945
C08545,CARD_16187
C12788,CARD_19530
C06289,CARD_22391
C02235,CARD_17883
C06195,CARD_19777
C08892,CARD_16249
C06063,CARD_23261
C10174,CARD_10353
C04853,CARD_14001
C04612,CARD_11071
C09432,CARD_13668
C03481,CARD_12871
C05451,CARD_12150
C07945,CARD_19346
C10392,CARD_14330
C00500,CARD_21810
C05201,CARD_10184
C02381,CARD_14335
C11573,CARD_17426
C04640,CARD_11408
C08647,CARD_13099
C10780,CARD_14181
C07226,CARD_19009
C12329,CARD_18628
C07487,CARD_12963
C07359,CARD_13230
C05014,CARD_22497
C06085,CARD_22009
C12618,CARD_22307
C04919,CARD_13784
C07601,CARD_12243
C04067,CARD_14153
C07135,CARD_21277
C12559,CARD_17421
C06983,CARD_18045
C05066,CARD_19514
C10005,CARD_22148
C04140,CARD_14223
C06229,CARD_22548
C11549,CARD_16740
C00772,CARD_21504
C05762,CARD_17208
C04304,CARD_17744
C10976,CARD_19412
C00319,CARD_22376
C05609,CARD_13956
C08215,CARD_14421
C09749,CARD_21456
C10048,CARD_17803
C02675,CARD_11777
C03028,CARD_11077
C09423,CARD_16583
C07683,CARD_16702
C04037,CARD_15709
C05338,CARD_19442
C13312,CARD_13844
C08346,CARD_19102
C04398,CARD_14630
C09280,CARD_22695
C11155,CARD_13427
C09325,CARD_11347
C00991,CARD_13033
C07435,CARD_12500
C09351,CARD_23388
C02763,CARD_23438
C03030,CARD_21725
C09925,CARD_15368
C02643,CARD_11987
C05507,CARD_21899
C05073,CARD_20343
C03978,CARD_12360
C04031,CARD_13168
C08409,CARD_10918
C07328,CARD_10409
C09551,CARD_10819
C08103,CARD_16781
C06738,CARD_16752
C02663,CARD_15630
C09025,CARD_22382
C05737,CARD_16548
C07805,CARD_11876
C10418,CARD_20725
C08880,CARD_13246
C00440,CARD_14972
C03245,CARD_22292
C09208,CARD_15851
C04239,CARD_11212
C06493,CARD_13156
C10135,CARD_11636
C11142,CARD_12197
C05179,CARD_21829
C03818,CARD_14230
C10587,CARD_17995
C04223,CARD_14418
C06383,CARD_12612
C10785,CARD_14877
C01205,CARD_18237
C09745,CARD_18829
C03327,CARD_21861
C05575,CARD_22789
C05463,CARD_10024
C04203,CARD_12914
C01880,CARD_22504
C07913,CARD_11097
C03983,CARD_14279
C04452,CARD_11652
C12340,CARD_18723
C00004,CARD_14056
C02514,CARD_13184
C07072,CARD_14656
C03414,CARD_10066
C10340,CARD_18094
C00250,CARD_14555
C03800,CARD_21430
C05471,CARD_13135
C01950,CARD_18601
C07778,CARD_12411
C10204,CARD_10070
C12988,CARD_16677
C11111,CARD_19712
C06128,CARD_16438
C03355,CARD_22854
C05947,CARD_22147
C02664,CARD_19335
C03604,CARD_20809
C13406,CARD_10811
C11735,CARD_19907
C12290,CARD_19242
C04351,CARD_23290
C11282,CARD_21540
C12025,CARD_21830
C11002,CARD_17487
C07433,CARD_18614
C09019,CARD_10310
C01520,CARD_12474
C05222,CARD_21686
C09790,CARD_19188
C05273,CARD_17967
C10545,CARD_11461
C02605,CARD_14479
C12459,CARD_19928
C00996,CARD_22033
C01510,CARD_16542
C11365,CARD_17409
C10586,CARD_13227
C10271,CARD_19872
C06528,CARD_12085
C09728,CARD_18288
C00743,CARD_17906
C07210,CARD_17469
C03107,CARD_12356
C10961,CARD_16030
C01261,CARD_13764
C05874,CARD_17629
C11727,CARD_10657
C02865,CARD_20817
C13113,CARD_14492
C03269,CARD_23425
C13393,CARD_21550
C05527,CARD_22909
C10348,CARD_11912
C00492,CARD_16784
C10972,CARD_15605
C13529,CARD_16285
C05013,CARD_19166
C08987,CARD_20386
C05869,CARD_14594
C12014,CARD_15717
C11571,CARD_10140
C11027,CARD_19450
C12328,CARD_17922
C10431,CARD_16707
C09763,CARD_20176
C01380,CARD_19444
C00935,CARD_18562
C06345,CARD_14076
C10650,CARD_22919
C04845,CARD_20966
C01593,CARD_22045
C07191,CARD_14342
C12587,CARD_22183
C01263,CARD_21734
C02872,CARD_19055
C11480,CARD_16588
C11052,CARD_20292
C11137,CARD_15522
C12099,CARD_15732
C04695,CARD_11854
C02690,CARD_14963
C09754,CARD_11891
C01648,CARD_15708
C00867,CARD_20766
C12827,CARD_11444
C04627,CARD_16015
C12718,CARD_14345
C04763,CARD_20662
C09083,CARD_14190
C13078,CARD_17039
C04508,CARD_15710
C12670,CARD_10552
C01788,CARD_11422
C09456,CARD_17224
C04871,CARD_14676
C12086,CARD_14983
C02059,CARD_21096
C12246,CARD_22991
C08932,CARD_19617
C02955,CARD_21580
C01216,CARD_11958
C02359,CARD_18383
C12206,CARD_16097
C02731,CARD_11999
C02274,CARD_13469
C04699,CARD_10421
C10487,CARD_15697
C04257,CARD_10953
C06925,CARD_17513
C04302,CARD_22163
C05076,CARD_17073
C03423,CARD_13708
C11213,CARD_15701
C01307,CARD_19723
C11367,CARD_17464
C07219,CARD_12585
C03044,CARD_21557
C02104,CARD_21523
C04596,CARD_22751
C03609,CARD_14205
C08715,CARD_22216
C10391,CARD_11314
C10985,CARD_12426
C08155,CARD_19062
C02658,CARD_16246
C05424,CARD_17624
C01413,CARD_12782
C11228,CARD_22337
C07715,CARD_17429
C07288,CARD_15493
C01321,CARD_17636
C09109,CARD_20477
C09746,CARD_19207
C09793,CARD_15494
C00696,CARD_21332
C00770,CARD_19082
C04658,CARD_22947
C13509,CARD_15979
C00507,CARD_10165
C02227,CARD_21522
C07401,CARD_19043
C13221,CARD_19669
C08019,CARD_21986
C07287,CARD_16269
C07740,CARD_14928
C01610,CARD_19547
C07883,CARD_19976
C08038,CARD_21923
C01526,CARD_10978
C12674,CARD_10675
C04946,CARD_20799
C08052,CARD_19716
C02026,CARD_12211
C13080,CARD_18516
C08640,CARD_21889
C03577,CARD_18608
C12862,CARD_11833
C11576,CARD_19929
C07835,CARD_12305
C11304,CARD_20957
C00759,CARD_20140
C09982,CARD_16832
C06400,CARD_14488
C03022,CARD_19253
C05880,CARD_17140
C01164,CARD_21055
C04388,CARD_22160
C10003,CARD_13065
C04284,CARD_21120
C03537,CARD_10838
C07592,CARD_12407
C04256,CARD_18840
C10592,CARD_12749
C08915,CARD_10056
C08610,CARD_10289
C01107,CARD_21843
C02062,CARD_21259
C11286,CARD_16242
C12895,CARD_19595
C09766,CARD_16746
C11934,CARD_18978
C07568,CARD_13055
C04752,CARD_12415
C11021,CARD_18286
C04812,CARD_11822
C08178,CARD_17600
C08195,CARD_12379
C09974,CARD_11991
C00628,CARD_22916
C01369,CARD_20300
C10078,CARD_10479
C04082,CARD_22080
C08916,CARD_16552
C07463,CARD_14299
C03850,CARD_10351
C07015,CARD_21398
C12530,CARD_21102
C10209,CARD_13951
C11812,CARD_17425
C03759,CARD_11761
C04229,CARD_13491
C12187,CARD_18738
C11336,CARD_16339
C03400,CARD_12708
C09846,CARD_18188
C04231,CARD_21048
C08194,CARD_22967
C11358,CARD_10489
C12644,CARD_11979
C12126,CARD_20010
C13549,CARD_14946
C01536,CARD_15669
C12859,CARD_20558
C01055,CARD_23297
C08511,CARD_11896
C06233,CARD_11182
C13531,CARD_10318
C10151,CARD_15872
C02464,CARD_10992
C11438,CARD_17153
C08100,CARD_20064
C00029,CARD_10731
C12222,CARD_12338
C03515,CARD_18920
C12286,CARD_13103
C11392,CARD_19481
C04204,CARD_13763
C02624,CARD_17586
C06546,CARD_21687
C06416,CARD_10402
C10261,CARD_13234
C12751,CARD_10071
C10914,CARD_22811
C11880,CARD_19628
C04345,CARD_13635
C10638,CARD_22718
C03297,CARD_23026
C06250,CARD_11148
C08051,CARD_19044
C07903,CARD_10129
C05189,CARD_21112
C05178,CARD_12620
C09648,CARD_17739
C08935,CARD_23076
C13442,CARD_17562
C11795,CARD_19812
C10256,CARD_17257
C07085,CARD_18397
C03132,CARD_18744
C08485,CARD_20635
C10904,CARD_17486
C07088,CARD_21098
C00746,CARD_22546
C10707,CARD_10591
C09331,CARD_15825
C06915,CARD_20113
C13419,CARD_20258
C02010,CARD_16299
C12931,CARD_18809
C03391,CARD_13567
C06672,CARD_11512
C07814,CARD_11634
C05984,CARD_13962
C12485,CARD_17722
C11433,CARD_13291
C03384,CARD_22868
C09833,CARD_15474
C02047,CARD_10759
C13145,CARD_18668
C09831,CARD_15333
C07249,CARD_22066
C05427,CARD_13929
C07942,CARD_14701
C08204,CARD_22989
C02733,CARD_16921
C00781,CARD_21724
C10267,CARD_16608
C03574,CARD_11825
C03553,CARD_21021
C07385,CARD_20482
C07153,CARD_21757
C04212,CARD_22651
C02920,CARD_19510
C12649,CARD_21302
C05550,CARD_12604
C04689,CARD_10606
C01560,CARD_22683
C00066,CARD_13368
C03276,CARD_18257
C05830,CARD_13795
C11279,CARD_22200
C06961,CARD_21543
C13024,CARD_13129
C04993,CARD_10067
C00240,CARD_22998
C00931,CARD_15287
C09714,CARD_15700
C03507,CARD_23549
C09250,CARD_22988
C11966,CARD_18273
C08552,CARD_14766
C02721,CARD_12575
C01693,CARD_18533
C08076,CARD_17609
C09545,CARD_20453
C07070,CARD_17320
C13304,CARD_20171
C11835,CARD_22342
C07632,CARD_13062
C10079,CARD_22922
C10763,CARD_22716
C09928,CARD_22038
C01844,CARD_18146
C06684,CARD_22250
C13055,CARD_14199
C09764,CARD_20392
C07309,CARD_19038
C06553,CARD_13225
C07921,CARD_13823
C01083,CARD_17072
C08369,CARD_13438
C08784,CARD_16449
C00822,CARD_16896
C12633,CARD_12184
C00268,CARD_22030
C09480,CARD_21913
C13136,CARD_23235
C06950,CARD_10857
C07600,CARD_11460
C05531,CARD_17824
C00377,CARD_10720
C08270,CARD_18616
C00326,CARD_18960
C11261,CARD_23345
C00880,CARD_14738
C08026,CARD_17166
C05301,CARD_17270
C12616,CARD_12288
C07624,CARD_14216
C12256,CARD_19627
C11408,CARD_20616
C12182,CARD_14783
C02893,CARD_18004
C01497,CARD_16416
C04927,CARD_15233
C11368,CARD_13805
C06245,CARD_16931
C04087,CARD_10665
C11235,CARD_23470
C08350,CARD_13779
C12866,CARD_22604
C10477,CARD_16812
C11649,CARD_18474
C11819,CARD_18556
C11864,CARD_12859
C03985,CARD_16742
C09686,CARD_16510
C02135,CARD_19372
C08641,CARD_21714
C05915,CARD_21149
C01976,CARD_18673
C11136,CARD_15793
C12037,CARD_11650
C09310,CARD_18132
C12596,CARD_20083
C01443,CARD_19854
C06260,CARD_13006
C05241,CARD_11123
C01477,CARD_12364
C06615,CARD_13609
C07888,CARD_15144
C00647,CARD_19247
C09552,CARD_14724
C11054,CARD_19057
C08301,CARD_19093
C04158,CARD_13976
C08394,CARD_14599
C04791,CARD_10091
C11748,CARD_22177
C05920,CARD_19816
C02216,CARD_23393
C07390,CARD_20508
C02633,CARD_21215
C05085,CARD_18777
C08667,CARD_19040
C02580,CARD_13619
C04012,CARD_21310
C02004,CARD_20278
C08873,CARD_10397
C06941,CARD_15295
C12176,CARD_12358
C03564,CARD_21571
C03222,CARD_22211
C00418,CARD_16229
C01195,CARD_16697
C12834,CARD_23321
C03617,CARD_23158
C04750,CARD_14620
C11692,CARD_10346
C12379,CARD_21169
C01558,CARD_13431
C03110,CARD_15020
C09012,CARD_12192
C09706,CARD_11635
C03468,CARD_13666
C10887,CARD_15966
C02016,CARD_21773
C12482,CARD_15603
C05803,CARD_20307
C05198,CARD_18819
C08033,CARD_16268
C00916,CARD_19179
C00328,CARD_12418
C05898,CARD_11023
C02268,CARD_10050
C06419,CARD_19151
C02495,CARD_18836
C03627,CARD_13961
C08227,CARD_21092
C11200,CARD_21586
C10200,CARD_18940
C11133,CARD_22658
C10689,CARD_13301
C08603,CARD_18459
C00365,CARD_15659
C00497,CARD_10078
C05310,CARD_16963
C07540,CARD_20089
C05926,CARD_12945
C00366,CARD_19645
C12423,CARD_18747
C04053,CARD_15840
C01483,CARD_21967
C11066,CARD_20254
C04008,CARD_17856
C02984,CARD_21034
C10105,CARD_15142
C05104,CARD_22522
C10104,CARD_18101
C06505,CARD_11770
C00775,CARD_18955
C13545,CARD_13883
C01345,CARD_10009
C04813,CARD_13398
C09555,CARD_15790
C10277,CARD_16651
C04495,CARD_11176
C00340,CARD_17599
C07815,CARD_13616
C03690,CARD_12103
C04110,CARD_20896
C07415,CARD_23426
C06825,CARD_15662
C12917,CARD_14872
C11605,CARD_20623
C01839,CARD_17139
C01913,CARD_10343
C07034,CARD_19075
C06226,CARD_16919
C11338,CARD_14919
C07785,CARD_23187
C03031,CARD_15402
C03907,CARD_13177
C02081,CARD_12182
C13107,CARD_23181
C11115,CARD_20408
C08255,CARD_17676
C12650,CARD_12558
C07943,CARD_17438
C12294,CARD_20782
C12134,CARD_19608
C01511,CARD_20387
C04892,CARD_23140
C01054,CARD_13258
C04459,CARD_19757
C01505,CARD_14187
C11783,CARD_21001
C08003,CARD_16260
C08879,CARD_16408
C07289,CARD_18613
C09740,CARD_19834
C06985,CARD_16298
C01433,CARD_21699
C06448,CARD_17985
C09214,CARD_20092
C13164,CARD_22839
C01955,CARD_18479
C01811,CARD_16522
C04331,CARD_11306
C02186,CARD_20822
C01541,CARD_14494
C12560,CARD_22190
C08444,CARD_15256
C09858,CARD_18456
C02257,CARD_16192
C04939,CARD_23015
C01778,CARD_22314
C00333,CARD_21346
C01532,CARD_22270
C06806,CARD_16576
C09492,CARD_16938
C00242,CARD_16315
C00678,CARD_14602
C13158,CARD_15127
C05042,CARD_20863
C04630,CARD_12162
C01445,CARD_14333
C00899,CARD_10168
C10129,CARD_21351
C06003,CARD_21926
C05280,CARD_11459
C03113,CARD_22933
C10353,CARD_21556
C04539,CARD_17913
C00603,CARD_15292
C08278,CARD_18861
C02951,CARD_15479
C02258,CARD_17384
C07788,CARD_14071
C04869,CARD_12173
C01956,CARD_13826
C12808,CARD_10441
C10211,CARD_10259
C12004,CARD_13275
C08581,CARD_14846
C09300,CARD_15578
C03884,CARD_19536
C05873,CARD_17531
C00402,CARD_21630
C02224,CARD_11917
C08472,CARD_13790
C01583,CARD_12692
C11051,CARD_13067
C11023,CARD_22205
C12087,CARD_20032
C07144,CARD_20229
C11832,CARD_12776
C09254,CARD_14958
C07183,CARD_14526
C10864,CARD_23082
C12582,CARD_15001
C02080,CARD_19014
C00881,CARD_19884
C02370,CARD_17047
C12713,CARD_10273
C07111,CARD_12918
C10069,CARD_22905
C09388,CARD_13734
C05792,CARD_12992
C08788,CARD_20154
C03710,CARD_16045
C04287,CARD_17823
C04913,CARD_18261
C04463,CARD_20667
C07475,CARD_18813
C13533,CARD_18303
C04099,CARD_21569
C09428,CARD_22091
C03180,CARD_10706
C06999,CARD_16218
C09896,CARD_13573
C04023,CARD_20606
C02524,CARD_18475
C08062,CARD_18592
C10710,CARD_13685
C10978,CARD_23168
C10096,CARD_21718
C13396,CARD_17321
C08970,CARD_21413
C00526,CARD_13304
C01202,CARD_11085
C03041,CARD_10501
C09932,CARD_13818
C13496,CARD_13787
C05400,CARD_17553
C01329,CARD_21975
C02271,CARD_22845
C05389,CARD_15555
C02941,CARD_13332
C01114,CARD_22025
C07301,CARD_16095
C08004,CARD_13759
C08396,CARD_18776
C05829,CARD_11804
C04475,CARD_20128
C07036,CARD_12997
C09412,CARD_11930
C02109,CARD_17121
C03399,CARD_17788
C09183,CARD_21275
C06997,CARD_17424
C08388,CARD_14484
C07047,CARD_22829
C06447,CARD_22754
C08066,CARD_22652
C07099,CARD_18980
C09526,CARD_22866
C09462,CARD_16067
C12133,CARD_15602
C04987,CARD_23280
C13224,CARD_16387
C11887,CARD_18862
C00705,CARD_15125
C06830,CARD_17907
C06880,CARD_13050
C05329,CARD_23325
C08621,CARD_19651
C00283,CARD_15643
C00900,CARD_22642
C06757,CARD_10621
C13197,CARD_14263
C13490,CARD_20936
C11373,CARD_16644
C09117,CARD_14957
C02557,CARD_22143
C05862,CARD_22706
C05674,CARD_18573
C08036,CARD_15983
C01432,CARD_12427
C11911,CARD_22222
C03692,CARD_22913
C08777,CARD_13534
C12974,CARD_16361
C00499,CARD_20730
C01243,CARD_23118
C03309,CARD_13381
C09216,CARD_23206
C12082,CARD_14786
C10589,CARD_23120
C12956,CARD_22063
C00910,CARD_15514
C06589,CARD_18624
C08506,CARD_22644
C04654,CARD_21378
C12978,CARD_17221
C08470,CARD_10931
C07659,CARD_15563
C00751,CARD_11812
C05564,CARD_12846
C09277,CARD_21283
C09864,CARD_22877
C01516,CARD_15456
C04911,CARD_20288
C03544,CARD_15606
C09279,CARD_18026
C02441,CARD_10909
C09847,CARD_19935
C07643,CARD_18258
C01496,CARD_13506
C11295,CARD_12783
C10844,CARD_19561
C04298,CARD_14108
C00170,CARD_21693
C13075,CARD_19656
C06236,CARD_22233
C02498,CARD_18296
C06196,CARD_20964
C04485,CARD_14635
C02390,CARD_10730
C05538,CARD_18919
C05465,CARD_17649
C07195,CARD_11878
C02332,CARD_13940
C01847,CARD_11687
C00023,CARD_11791
C07649,CARD_14385
C09138,CARD_20500
C09958,CARD_14234
C04372,CARD_10614
C12623,CARD_12704
C12741,CARD_12204
C01527,CARD_10482
C11038,CARD_16191
C12065,CARD_21764
C12541,CARD_13660
C11993,CARD_15483
C01745,CARD_12279
C08085,CARD_20797
C00444,CARD_13041
C02706,CARD_19030
C08677,CARD_12816
C00707,CARD_12752
C03162,CARD_21561
C04700,CARD_15981
C12229,CARD_14445
C01475,CARD_21642
C11814,CARD_11639
C05502,CARD_16437
C00487,CARD_21591
C11451,CARD_12645
C01679,CARD_16267
C10186,CARD_15433
C12446,CARD_10563
C12724,CARD_17391
C03834,CARD_12873
C01729,CARD_14374
C11535,CARD_16356
C11072,CARD_14673
C06541,CARD_21729
C10076,CARD_22322
C03480,CARD_20620
C04491,CARD_20832
C01722,CARD_14217
C09034,CARD_10029
C09282,CARD_21749
C04723,CARD_17640
C01930,CARD_12386
C12924,CARD_20814
C04772,CARD_11566
C10499,CARD_20235
C09920,CARD_20740
C07707,CARD_21676
C04341,CARD_14715
C09889,CARD_22519
C05562,CARD_16940
C08959,CARD_13045
C12215,CARD_14161
C06488,CARD_14545
C05167,CARD_19446
C04786,CARD_17535
C06153,CARD_18655
C02964,CARD_21366
C12613,CARD_11739
C03860,CARD_17262
C07251,CARD_10687
C07259,CARD_15022
C11974,CARD_21940
C10702,CARD_14351
C01535,CARD_14366
C03265,CARD_21880
C08516,CARD_19918
C03568,CARD_19861
C01567,CARD_19649
C08816,CARD_21772
C00537,CARD_16604
C13385,CARD_12867
C12360,CARD_11483
C06822,CARD_17036
C09959,CARD_11832
C13159,CARD_16628
C10533,CARD_17219
C12631,CARD_15398
C04374,CARD_12954
C12049,CARD_17915
C06713,CARD_18396
C11090,CARD_17504
C04690,CARD_16580
C12361,CARD_19621
C07922,CARD_16140
C05929,CARD_10386
C05878,CARD_10304
C12085,CARD_13383
C11785,CARD_19124
C06839,CARD_22972
C09364,CARD_14095
C12893,CARD_12921
C04116,CARD_10894
C02384,CARD_13179
C00413,CARD_19629
C13069,CARD_21239
C12624,CARD_12058
C11439,CARD_13342
C08702,CARD_14283
C07546,CARD_19880
C01113,CARD_16083
C01632,CARD_15838
C06720,CARD_12366
C11058,CARD_12724
C04219,CARD_17839
C04662,CARD_16459
C10443,CARD_10106
C04045,CARD_16653
C05204,CARD_21107
C06060,CARD_15327
C07690,CARD_19459
C03296,CARD_15324
C05591,CARD_22897
C02957,CARD_20448
C02736,CARD_17992
C07967,CARD_11432
C02234,CARD_14353
C11763,CARD_21730
C02220,CARD_21813
C10115,CARD_22870
C06405,CARD_21989
C09113,CARD_16873
C04975,CARD_13425
C07292,CARD_10987
C01356,CARD_20697
C09497,CARD_22161
C04558,CARD_20152
C03994,CARD_19753
C03742,CARD_18130
C10913,CARD_14739
C09071,CARD_16318
C06375,CARD_20069
C01043,CARD_19980
C07545,CARD_19229
C05637,CARD_13583
C11305,CARD_11480
C03963,CARD_23209
C07184,CARD_11782
C00373,CARD_15542
C02367,CARD_10703
C11619,CARD_21450
C03342,CARD_19056
C13366,CARD_10285
C06377,CARD_23177
C09585,CARD_12125
C08390,CARD_16733
C02728,CARD_19278
C07754,CARD_13785
C03462,CARD_10655
C13522,CARD_20299
C07670,CARD_20904
C06207,CARD_16933
C03857,CARD_16999
C10758,CARD_17206
C01136,CARD_15941
C05701,CARD_22560
C00673,CARD_17243
C08974,CARD_20681
C07972,CARD_21362
C03674,CARD_23088
C12363,CARD_13636
C07488,CARD_18243
C03727,CARD_13440
C06452,CARD_19675
C10195,CARD_16719
C09682,CARD_14699
C07985,CARD_15903
C08423,CARD_20380
C01989,CARD_22887
C05406,CARD_12239
C06656,CARD_20938
C06359,CARD_22556
C06994,CARD_14481
C02861,CARD_18951
C09912,CARD_20675
C00975,CARD_13089
C01013,CARD_23254
C10232,CARD_15958
C09271,CARD_14956
C04878,CARD_18914
C09323,CARD_11271
C05974,CARD_16674
C06489,CARD_15598
C10727,CARD_13268
C11836,CARD_19668
C13048,CARD_23422
C08772,CARD_17168
C01272,CARD_13165
C02301,CARD_10048
C01631,CARD_10762
C10318,CARD_22632
C05993,CARD_23288
C10764,CARD_19393
C03227,CARD_11181
C08202,CARD_21604
C08407,CARD_10786
C06585,CARD_19997
C07441,CARD_15280
C09895,CARD_11435
C04303,CARD_18123
C11431,CARD_22530
C04069,CARD_17281
C07713,CARD_11772
C02536,CARD_23109
C06112,CARD_10017
C07902,CARD_22068
C08986,CARD_18076
C02979,CARD_14853
C13130,CARD_17838
C04850,CARD_18904
C01893,CARD_16368
C10237,CARD_17404
C01841,CARD_15014
C10877,CARD_16670
C07722,CARD_22496
C12174,CARD_22629
C06946,CARD_17359
C08338,CARD_18328
C05071,CARD_14601
C08267,CARD_10302
C07767,CARD_11404
C09091,CARD_11170
C00064,CARD_15329
C04155,CARD_21857
C03236,CARD_12509
C05963,CARD_11002
C12506,CARD_19497
C00079,CARD_22236
C02243,CARD_15251
C05038,CARD_20460
C12533,CARD_22821
C04148,CARD_19076
C06019,CARD_22869
C10523,CARD_22056
C01120,CARD_23148
C06378,CARD_15650
C11372,CARD_19741
C02781,CARD_11993
C01822,CARD_20773
C07520,CARD_22675
C12553,CARD_13251
C04390,CARD_15283
C00302,CARD_21842
C02022,CARD_23537
C01894,CARD_17612
C10649,CARD_12079
C05789,CARD_21851
C08130,CARD_17457
C00318,CARD_17522
C00176,CARD_16517
C08858,CARD_14470
C08200,CARD_20339
C01314,CARD_17365
C12384,CARD_11044
