customer_id,customer_name
C00953,C00953
C09348,C09348
C13229,C13229
C08846,C08846
C01228,C01228
C02035,C02035
C02494,C02494
C13169,C13169
C05151,C05151
C09321,C09321
C03332,C03332
C04088,C04088
C12821,C12821
C07332,C07332
C07163,C07163
C06041,C06041
C04595,C04595
C00933,C00933
C05511,C05511
C07469,C07469
C00261,C00261
C01265,C01265
C07973,C07973
C07049,C07049
C08189,C08189
C13504,C13504
C06752,C06752
C06613,C06613
C04210,C04210
C10744,C10744
C08468,C08468
C01037,C01037
C12524,C12524
C02183,C02183
C06393,C06393
C02927,C02927
C08910,C08910
C04677,C04677
C05945,C05945
C03074,C03074
C09948,C09948
C06547,C06547
C12714,C12714
C05216,C05216
C02875,C02875
C04168,C04168
C02150,C02150
C07958,C07958
C11899,C11899
C11641,C11641
C02522,C02522
C02021,C02021
C04821,C04821
C04888,C04888
C10539,C10539
C11478,C11478
C10265,C10265
C08881,C08881
C10681,C10681
C00287,C00287
C12595,C12595
C06137,C06137
C10376,C10376
C04119,C04119
C08515,C08515
C12010,C12010
C05541,C05541
C12228,C12228
C03816,C03816
C03613,C03613
C01057,C01057
C02287,C02287
C13387,C13387
C02620,C02620
C04704,C04704
C03653,C03653
C00830,C00830
C05523,C05523
C00123,C00123
C09309,C09309
C02550,C02550
C08419,C08419
C00480,C00480
C11720,C11720
C00548,C00548
C13121,C13121
C11151,C11151
C11954,C11954
C07576,C07576
C01829,C01829
C07746,C07746
C02175,C02175
C01927,C01927
C10943,C10943
C06146,C06146
C01991,C01991
C00894,C00894
C00719,C00719
C02672,C02672
C02195,C02195
C04902,C04902
C03300,C03300
C09248,C09248
C07711,C07711
C06816,C06816
C09341,C09341
C02146,C02146
C08187,C08187
C06526,C06526
C07005,C07005
C11267,C11267
C01968,C01968
C12874,C12874
C07565,C07565
C07557,C07557
C02229,C02229
C07045,C07045
C12873,C12873
C11682,C11682
C08826,C08826
C07931,C07931
C09447,C09447
C06647,C06647
C07863,C07863
C12799,C12799
C05643,C05643
C04100,C04100
C12129,C12129
C00075,C00075
C02113,C02113
C00530,C00530
C10217,C10217
C03805,C03805
C10775,C10775
C00311,C00311
C03869,C03869
C02349,C02349
C02996,C02996
C13283,C13283
C04064,C04064
C12725,C12725
C05686,C05686
C07285,C07285
C08612,C08612
C00598,C00598
C05226,C05226
C12467,C12467
C03798,C03798
C00666,C00666
C01929,C01929
C07155,C07155
C10511,C10511
C00095,C00095
C04319,C04319
C03482,C03482
C08149,C08149
C09894,C09894
C10987,C10987
C09434,C09434
C02729,C02729
C04634,C04634
C01355,C01355
C04180,C04180
C10912,C10912
C01652,C01652
C05382,C05382
C06219,C06219
C00575,C00575
C01331,C01331
C02544,C02544
C07801,C07801
C00709,C00709
C07323,C07323
C03393,C03393
C13414,C13414
C02414,C02414
C07912,C07912
C08277,C08277
C06459,C06459
C13012,C13012
C00717,C00717
C10960,C10960
C11963,C11963
C12296,C12296
C05496,C05496
C05022,C05022
C08710,C08710
C02348,C02348
C01024,C01024
C11848,C11848
C06973,C06973
C13260,C13260
C08042,C08042
C09142,C09142
C12685,C12685
C03599,C03599
C08778,C08778
C11829,C11829
C01873,C01873
C04469,C04469
C06249,C06249
C01561,C01561
C07127,C07127
C08274,C08274
C03337,C03337
C06612,C06612
C13090,C13090
C06849,C06849
C12409,C12409
C00163,C00163
C13441,C13441
C02161,C02161
C05156,C05156
C05989,C05989
C07589,C07589
C04910,C04910
C03547,C03547
C09843,C09843
C02727,C02727
C12089,C12089
C02758,C02758
C08258,C08258
C09041,C09041
C02586,C02586
C00109,C00109
C01384,C01384
C12475,C12475
C06748,C06748
C04577,C04577
C08755,C08755
C00699,C00699
C05757,C05757
C09018,C09018
C10831,C10831
C01964,C01964
C05991,C05991
C04779,C04779
C13435,C13435
C01206,C01206
C05696,C05696
C00317,C00317
C10394,C10394
C04894,C04894
C04482,C04482
C07112,C07112
C08601,C08601
C05274,C05274
C03948,C03948
C02904,C02904
C06462,C06462
C05779,C05779
C09180,C09180
C08151,C08151
C11473,C11473
C08992,C08992
C08651,C08651
C01194,C01194
C09217,C09217
C11994,C11994
C06714,C06714
C04214,C04214
C06474,C06474
C13483,C13483
C07710,C07710
C09504,C09504
C04881,C04881
C10095,C10095
C05536,C05536
C00078,C00078
C01813,C01813
C04159,C04159
C05252,C05252
C09955,C09955
C02839,C02839
C03836,C03836
C09075,C09075
C01554,C01554
C13511,C13511
C01181,C01181
C00926,C00926
C03159,C03159
C06540,C06540
C07430,C07430
C04817,C04817
C05206,C05206
C07326,C07326
C09030,C09030
C13418,C13418
C10134,C10134
C03899,C03899
C09384,C09384
C07391,C07391
C00977,C00977
C05023,C05023
C06913,C06913
C03469,C03469
C06284,C06284
C06864,C06864
C05320,C05320
C10166,C10166
C09336,C09336
C05158,C05158
C11961,C11961
C12378,C12378
C08562,C08562
C09564,C09564
C01315,C01315
C11139,C11139
C00627,C00627
C12472,C12472
C12540,C12540
C07343,C07343
C00944,C00944
C00852,C00852
C02532,C02532
C00946,C00946
C04947,C04947
C01917,C01917
C04841,C04841
C01886,C01886
C01376,C01376
C12607,C12607
C07262,C07262
C06502,C06502
C10170,C10170
C03150,C03150
C10718,C10718
C01292,C01292
C10664,C10664
C09373,C09373
C03122,C03122
C13231,C13231
C09320,C09320
C12962,C12962
C09678,C09678
C03347,C03347
C12284,C12284
C05719,C05719
C04969,C04969
C06272,C06272
C12968,C12968
C00398,C00398
C13443,C13443
C01246,C01246
C11434,C11434
C03325,C03325
C00868,C00868
C07174,C07174
C05112,C05112
C01883,C01883
C12463,C12463
C04623,C04623
C06356,C06356
C01499,C01499
C07793,C07793
C07118,C07118
C06466,C06466
C00613,C00613
C02206,C02206
C00561,C00561
C08532,C08532
C01645,C01645
C07454,C07454
C01167,C01167
C02124,C02124
C06293,C06293
C09010,C09010
C03143,C03143
C03416,C03416
C12495,C12495
C10430,C10430
C04666,C04666
C05520,C05520
C10049,C10049
C01313,C01313
C09773,C09773
C08229,C08229
C02492,C02492
C05432,C05432
C05255,C05255
C09595,C09595
C04807,C04807
C00431,C00431
C07920,C07920
C05024,C05024
C04867,C04867
C13022,C13022
C01910,C01910
C03175,C03175
C00265,C00265
C11006,C11006
C07363,C07363
C12410,C12410
C07966,C07966
C08790,C08790
C00219,C00219
C05651,C05651
C13367,C13367
C01518,C01518
C06123,C06123
C10609,C10609
C05430,C05430
C08941,C08941
C01479,C01479
C03088,C03088
C09762,C09762
C01713,C01713
C11398,C11398
C08897,C08897
C05298,C05298
C02796,C02796
C00930,C00930
C10696,C10696
C03654,C03654
C01586,C01586
C12091,C12091
C08287,C08287
C03407,C03407
C02746,C02746
C10363,C10363
C11930,C11930
C04486,C04486
C09418,C09418
C11421,C11421
C00324,C00324
C04417,C04417
C07028,C07028
C07704,C07704
C08631,C08631
C05627,C05627
C11436,C11436
C05387,C05387
C00322,C00322
C02771,C02771
C10400,C10400
C01229,C01229
C03931,C03931
C10491,C10491
C09269,C09269
C07178,C07178
C01928,C01928
C09236,C09236
C04138,C04138
C11876,C11876
C08096,C08096
C07351,C07351
C12621,C12621
C11511,C11511
C12896,C12896
C01962,C01962
C04958,C04958
C12430,C12430
C12122,C12122
C04663,C04663
C06093,C06093
C04835,C04835
C10928,C10928
C08717,C08717
C13194,C13194
C03023,C03023
C01737,C01737
C01821,C01821
C11122,C11122
C00615,C00615
C03401,C03401
C10084,C10084
C06569,C06569
C09054,C09054
C08233,C08233
C03631,C03631
C01817,C01817
C00021,C00021
C03812,C03812
C00439,C00439
C07068,C07068
C12499,C12499
C00120,C00120
C11277,C11277
C10002,C10002
C01233,C01233
C03790,C03790
C09319,C09319
C05821,C05821
C13324,C13324
C03684,C03684
C00229,C00229
C09350,C09350
C01980,C01980
C03809,C03809
C10735,C10735
C12447,C12447
C12534,C12534
C01650,C01650
C04431,C04431
C04875,C04875
C08734,C08734
C02792,C02792
C09224,C09224
C02700,C02700
C09943,C09943
C09421,C09421
C06454,C06454
C00203,C00203
C05632,C05632
C10432,C10432
C01051,C01051
C06676,C06676
C03134,C03134
C01903,C01903
C02467,C02467
C00876,C00876
C02743,C02743
C04250,C04250
C11896,C11896
C06721,C06721
C06431,C06431
C04792,C04792
C01766,C01766
C03076,C03076
C12781,C12781
C06033,C06033
C07500,C07500
C05865,C05865
C01101,C01101
C02622,C02622
C03739,C03739
C09838,C09838
C07982,C07982
C12609,C12609
C09308,C09308
C01753,C01753
C02335,C02335
C11114,C11114
C00617,C00617
C08078,C08078
C09852,C09852
C05440,C05440
C06344,C06344
C11851,C11851
C13073,C13073
C03548,C03548
C05951,C05951
C11263,C11263
C01423,C01423
C05842,C05842
C04721,C04721
C05016,C05016
C08588,C08588
C00630,C00630
C10860,C10860
C05642,C05642
C01783,C01783
C07977,C07977
C02854,C02854
C13016,C13016
C02007,C02007
C06050,C06050
C09210,C09210
C10784,C10784
C00688,C00688
C10438,C10438
C00207,C00207
C07449,C07449
C13547,C13547
C10057,C10057
C01985,C01985
C12501,C12501
C06817,C06817
C12546,C12546
C13280,C13280
C07147,C07147
C00390,C00390
C02760,C02760
C04039,C04039
C07222,C07222
C00980,C00980
C04061,C04061
C10732,C10732
C10594,C10594
C08326,C08326
C10053,C10053
C02540,C02540
C00495,C00495
C13523,C13523
C00341,C00341
C07810,C07810
C09209,C09209
C12611,C12611
C00821,C00821
C06379,C06379
C09697,C09697
C09567,C09567
C09722,C09722
C05732,C05732
C11991,C11991
C04314,C04314
C02228,C02228
C13285,C13285
C06018,C06018
C09646,C09646
C07370,C07370
C11487,C11487
C06937,C06937
C07787,C07787
C13310,C13310
C06506,C06506
C07024,C07024
C11070,C11070
C09649,C09649
C00740,C00740
C09004,C09004
C08545,C08545
C12788,C12788
C06289,C06289
C02235,C02235
C06195,C06195
C08892,C08892
C06063,C06063
C10174,C10174
C04853,C04853
C04612,C04612
C09432,C09432
C03481,C03481
C05451,C05451
C07945,C07945
C10392,C10392
C00500,C00500
C05201,C05201
C02381,C02381
C11573,C11573
C04640,C04640
C08647,C08647
C10780,C10780
C07226,C07226
C12329,C12329
C07487,C07487
C07359,C07359
C05014,C05014
C06085,C06085
C12618,C12618
C04919,C04919
C07601,C07601
C04067,C04067
C07135,C07135
C12559,C12559
C06983,C06983
C05066,C05066
C10005,C10005
C04140,C04140
C06229,C06229
C11549,C11549
C00772,C00772
C05762,C05762
C04304,C04304
C10976,C10976
C00319,C00319
C05609,C05609
C08215,C08215
C09749,C09749
C10048,C10048
C02675,C02675
C03028,C03028
C09423,C09423
C07683,C07683
C04037,C04037
C05338,C05338
C13312,C13312
C08346,C08346
C04398,C04398
C09280,C09280
C11155,C11155
C09325,C09325
C00991,C00991
C07435,C07435
C09351,C09351
C02763,C02763
C03030,C03030
C09925,C09925
C02643,C02643
C05507,C05507
C05073,C05073
C03978,C03978
C04031,C04031
C08409,C08409
C07328,C07328
C09551,C09551
C08103,C08103
C06738,C06738
C02663,C02663
C09025,C09025
C05737,C05737
C07805,C07805
C10418,C10418
C08880,C08880
C00440,C00440
C03245,C03245
C09208,C09208
C04239,C04239
C06493,C06493
C10135,C10135
C11142,C11142
C05179,C05179
C03818,C03818
C10587,C10587
C04223,C04223
C06383,C06383
C10785,C10785
C01205,C01205
C09745,C09745
C03327,C03327
C05575,C05575
C05463,C05463
C04203,C04203
C01880,C01880
C07913,C07913
C03983,C03983
C04452,C04452
C12340,C12340
C00004,C00004
C02514,C02514
C07072,C07072
C03414,C03414
C10340,C10340
C00250,C00250
C03800,C03800
C05471,C05471
C01950,C01950
C07778,C07778
C10204,C10204
C12988,C12988
C11111,C11111
C06128,C06128
C03355,C03355
C05947,C05947
C02664,C02664
C03604,C03604
C13406,C13406
C11735,C11735
C12290,C12290
C04351,C04351
C11282,C11282
C12025,C12025
C11002,C11002
C07433,C07433
C09019,C09019
C01520,C01520
C05222,C05222
C09790,C09790
C05273,C05273
C10545,C10545
C02605,C02605
C12459,C12459
C00996,C00996
C01510,C01510
C11365,C11365
C10586,C10586
C10271,C10271
C06528,C06528
C09728,C09728
C00743,C00743
C07210,C07210
C03107,C03107
C10961,C10961
C01261,C01261
C05874,C05874
C11727,C11727
C02865,C02865
C13113,C13113
C03269,C03269
C13393,C13393
C05527,C05527
C10348,C10348
C00492,C00492
C10972,C10972
C13529,C13529
C05013,C05013
C08987,C08987
C05869,C05869
C12014,C12014
C11571,C11571
C11027,C11027
C12328,C12328
C10431,C10431
C09763,C09763
C01380,C01380
C00935,C00935
C06345,C06345
C10650,C10650
C04845,C04845
C01593,C01593
C07191,C07191
C12587,C12587
C01263,C01263
C02872,C02872
C11480,C11480
C11052,C11052
C11137,C11137
C12099,C12099
C04695,C04695
C02690,C02690
C09754,C09754
C01648,C01648
C00867,C00867
C12827,C12827
C04627,C04627
C12718,C12718
C04763,C04763
C09083,C09083
C13078,C13078
C04508,C04508
C12670,C12670
C01788,C01788
C09456,C09456
C04871,C04871
C12086,C12086
C02059,C02059
C12246,C12246
C08932,C08932
C02955,C02955
C01216,C01216
C02359,C02359
C12206,C12206
C02731,C02731
C02274,C02274
C04699,C04699
C10487,C10487
C04257,C04257
C06925,C06925
C04302,C04302
C05076,C05076
C03423,C03423
C11213,C11213
C01307,C01307
C11367,C11367
C07219,C07219
C03044,C03044
C02104,C02104
C04596,C04596
C03609,C03609
C08715,C08715
C10391,C10391
C10985,C10985
C08155,C08155
C02658,C02658
C05424,C05424
C01413,C01413
C11228,C11228
C07715,C07715
C07288,C07288
C01321,C01321
C09109,C09109
C09746,C09746
C09793,C09793
C00696,C00696
C00770,C00770
C04658,C04658
C13509,C13509
C00507,C00507
C02227,C02227
C07401,C07401
C13221,C13221
C08019,C08019
C07287,C07287
C07740,C07740
C01610,C01610
C07883,C07883
C08038,C08038
C01526,C01526
C12674,C12674
C04946,C04946
C08052,C08052
C02026,C02026
C13080,C13080
C08640,C08640
C03577,C03577
C12862,C12862
C11576,C11576
C07835,C07835
C11304,C11304
C00759,C00759
C09982,C09982
C06400,C06400
C03022,C03022
C05880,C05880
C01164,C01164
C04388,C04388
C10003,C10003
C04284,C04284
C03537,C03537
C07592,C07592
C04256,C04256
C10592,C10592
C08915,C08915
C08610,C08610
C01107,C01107
C02062,C02062
C11286,C11286
C12895,C12895
C09766,C09766
C11934,C11934
C07568,C07568
C04752,C04752
C11021,C11021
C04812,C04812
C08178,C08178
C08195,C08195
C09974,C09974
C00628,C00628
C01369,C01369
C10078,C10078
C04082,C04082
C08916,C08916
C07463,C07463
C03850,C03850
C07015,C07015
C12530,C12530
C10209,C10209
C11812,C11812
C03759,C03759
C04229,C04229
C12187,C12187
C11336,C11336
C03400,C03400
C09846,C09846
C04231,C04231
C08194,C08194
C11358,C11358
C12644,C12644
C12126,C12126
C13549,C13549
C01536,C01536
C12859,C12859
C01055,C01055
C08511,C08511
C06233,C06233
C13531,C13531
C10151,C10151
C02464,C02464
C11438,C11438
C08100,C08100
C00029,C00029
C12222,C12222
C03515,C03515
C12286,C12286
C11392,C11392
C04204,C04204
C02624,C02624
C06546,C06546
C06416,C06416
C10261,C10261
C12751,C12751
C10914,C10914
C11880,C11880
C04345,C04345
C10638,C10638
C03297,C03297
C06250,C06250
C08051,C08051
C07903,C07903
C05189,C05189
C05178,C05178
C09648,C09648
C08935,C08935
C13442,C13442
C11795,C11795
C10256,C10256
C07085,C07085
C03132,C03132
C08485,C08485
C10904,C10904
C07088,C07088
C00746,C00746
C10707,C10707
C09331,C09331
C06915,C06915
C13419,C13419
C02010,C02010
C12931,C12931
C03391,C03391
C06672,C06672
C07814,C07814
C05984,C05984
C12485,C12485
C11433,C11433
C03384,C03384
C09833,C09833
C02047,C02047
C13145,C13145
C09831,C09831
C07249,C07249
C05427,C05427
C07942,C07942
C08204,C08204
C02733,C02733
C00781,C00781
C10267,C10267
C03574,C03574
C03553,C03553
C07385,C07385
C07153,C07153
C04212,C04212
C02920,C02920
C12649,C12649
C05550,C05550
C04689,C04689
C01560,C01560
C00066,C00066
C03276,C03276
C05830,C05830
C11279,C11279
C06961,C06961
C13024,C13024
C04993,C04993
C00240,C00240
C00931,C00931
C09714,C09714
C03507,C03507
C09250,C09250
C11966,C11966
C08552,C08552
C02721,C02721
C01693,C01693
C08076,C08076
C09545,C09545
C07070,C07070
C13304,C13304
C11835,C11835
C07632,C07632
C10079,C10079
C10763,C10763
C09928,C09928
C01844,C01844
C06684,C06684
C13055,C13055
C09764,C09764
C07309,C07309
C06553,C06553
C07921,C07921
C01083,C01083
C08369,C08369
C08784,C08784
C00822,C00822
C12633,C12633
C00268,C00268
C09480,C09480
C13136,C13136
C06950,C06950
C07600,C07600
C05531,C05531
C00377,C00377
C08270,C08270
C00326,C00326
C11261,C11261
C00880,C00880
C08026,C08026
C05301,C05301
C12616,C12616
C07624,C07624
C12256,C12256
C11408,C11408
C12182,C12182
C02893,C02893
C01497,C01497
C04927,C04927
C11368,C11368
C06245,C06245
C04087,C04087
C11235,C11235
C08350,C08350
C12866,C12866
C10477,C10477
C11649,C11649
C11819,C11819
C11864,C11864
C03985,C03985
C09686,C09686
C02135,C02135
C08641,C08641
C05915,C05915
C01976,C01976
C11136,C11136
C12037,C12037
C09310,C09310
C12596,C12596
C01443,C01443
C06260,C06260
C05241,C05241
C01477,C01477
C06615,C06615
C07888,C07888
C00647,C00647
C09552,C09552
C11054,C11054
C08301,C08301
C04158,C04158
C08394,C08394
C04791,C04791
C11748,C11748
C05920,C05920
C02216,C02216
C07390,C07390
C02633,C02633
C05085,C05085
C08667,C08667
C02580,C02580
C04012,C04012
C02004,C02004
C08873,C08873
C06941,C06941
C12176,C12176
C03564,C03564
C03222,C03222
C00418,C00418
C01195,C01195
C12834,C12834
C03617,C03617
C04750,C04750
C11692,C11692
C12379,C12379
C01558,C01558
C03110,C03110
C09012,C09012
C09706,C09706
C03468,C03468
C10887,C10887
C02016,C02016
C12482,C12482
C05803,C05803
C05198,C05198
C08033,C08033
C00916,C00916
C00328,C00328
C05898,C05898
C02268,C02268
C06419,C06419
C02495,C02495
C03627,C03627
C08227,C08227
C11200,C11200
C10200,C10200
C11133,C11133
C10689,C10689
C08603,C08603
C00365,C00365
C00497,C00497
C05310,C05310
C07540,C07540
C05926,C05926
C00366,C00366
C12423,C12423
C04053,C04053
C01483,C01483
C11066,C11066
C04008,C04008
C02984,C02984
C10105,C10105
C05104,C05104
C10104,C10104
C06505,C06505
C00775,C00775
C13545,C13545
C01345,C01345
C04813,C04813
C09555,C09555
C10277,C10277
C04495,C04495
C00340,C00340
C07815,C07815
C03690,C03690
C04110,C04110
C07415,C07415
C06825,C06825
C12917,C12917
C11605,C11605
C01839,C01839
C01913,C01913
C07034,C07034
C06226,C06226
C11338,C11338
C07785,C07785
C03031,C03031
C03907,C03907
C02081,C02081
C13107,C13107
C11115,C11115
C08255,C08255
C12650,C12650
C07943,C07943
C12294,C12294
C12134,C12134
C01511,C01511
C04892,C04892
C01054,C01054
C04459,C04459
C01505,C01505
C11783,C11783
C08003,C08003
C08879,C08879
C07289,C07289
C09740,C09740
C06985,C06985
C01433,C01433
C06448,C06448
C09214,C09214
C13164,C13164
C01955,C01955
C01811,C01811
C04331,C04331
C02186,C02186
C01541,C01541
C12560,C12560
C08444,C08444
C09858,C09858
C02257,C02257
C04939,C04939
C01778,C01778
C00333,C00333
C01532,C01532
C06806,C06806
C09492,C09492
C00242,C00242
C00678,C00678
C13158,C13158
C05042,C05042
C04630,C04630
C01445,C01445
C00899,C00899
C10129,C10129
C06003,C06003
C05280,C05280
C03113,C03113
C10353,C10353
C04539,C04539
C00603,C00603
C08278,C08278
C02951,C02951
C02258,C02258
C07788,C07788
C04869,C04869
C01956,C01956
C12808,C12808
C10211,C10211
C12004,C12004
C08581,C08581
C09300,C09300
C03884,C03884
C05873,C05873
C00402,C00402
C02224,C02224
C08472,C08472
C01583,C01583
C11051,C11051
C11023,C11023
C12087,C12087
C07144,C07144
C11832,C11832
C09254,C09254
C07183,C07183
C10864,C10864
C12582,C12582
C02080,C02080
C00881,C00881
C02370,C02370
C12713,C12713
C07111,C07111
C10069,C10069
C09388,C09388
C05792,C05792
C08788,C08788
C03710,C03710
C04287,C04287
C04913,C04913
C04463,C04463
C07475,C07475
C13533,C13533
C04099,C04099
C09428,C09428
C03180,C03180
C06999,C06999
C09896,C09896
C04023,C04023
C02524,C02524
C08062,C08062
C10710,C10710
C10978,C10978
C10096,C10096
C13396,C13396
C08970,C08970
C00526,C00526
C01202,C01202
C03041,C03041
C09932,C09932
C13496,C13496
C05400,C05400
C01329,C01329
C02271,C02271
C05389,C05389
C02941,C02941
C01114,C01114
C07301,C07301
C08004,C08004
C08396,C08396
C05829,C05829
C04475,C04475
C07036,C07036
C09412,C09412
C02109,C02109
C03399,C03399
C09183,C09183
C06997,C06997
C08388,C08388
C07047,C07047
C06447,C06447
C08066,C08066
C07099,C07099
C09526,C09526
C09462,C09462
C12133,C12133
C04987,C04987
C13224,C13224
C11887,C11887
C00705,C00705
C06830,C06830
C06880,C06880
C05329,C05329
C08621,C08621
C00283,C00283
C00900,C00900
C06757,C06757
C13197,C13197
C13490,C13490
C11373,C11373
C09117,C09117
C02557,C02557
C05862,C05862
C05674,C05674
C08036,C08036
C01432,C01432
C11911,C11911
C03692,C03692
C08777,C08777
C12974,C12974
C00499,C00499
C01243,C01243
C03309,C03309
C09216,C09216
C12082,C12082
C10589,C10589
C12956,C12956
C00910,C00910
C06589,C06589
C08506,C08506
C04654,C04654
C12978,C12978
C08470,C08470
C07659,C07659
C00751,C00751
C05564,C05564
C09277,C09277
C09864,C09864
C01516,C01516
C04911,C04911
C03544,C03544
C09279,C09279
C02441,C02441
C09847,C09847
C07643,C07643
C01496,C01496
C11295,C11295
C10844,C10844
C04298,C04298
C00170,C00170
C13075,C13075
C06236,C06236
C02498,C02498
C06196,C06196
C04485,C04485
C02390,C02390
C05538,C05538
C05465,C05465
C07195,C07195
C02332,C02332
C01847,C01847
C00023,C00023
C07649,C07649
C09138,C09138
C09958,C09958
C04372,C04372
C12623,C12623
C12741,C12741
C01527,C01527
C11038,C11038
C12065,C12065
C12541,C12541
C11993,C11993
C01745,C01745
C08085,C08085
C00444,C00444
C02706,C02706
C08677,C08677
C00707,C00707
C03162,C03162
C04700,C04700
C12229,C12229
C01475,C01475
C11814,C11814
C05502,C05502
C00487,C00487
C11451,C11451
C01679,C01679
C10186,C10186
C12446,C12446
C12724,C12724
C03834,C03834
C01729,C01729
C11535,C11535
C11072,C11072
C06541,C06541
C10076,C10076
C03480,C03480
C04491,C04491
C01722,C01722
C09034,C09034
C09282,C09282
C04723,C04723
C01930,C01930
C12924,C12924
C04772,C04772
C10499,C10499
C09920,C09920
C07707,C07707
C04341,C04341
C09889,C09889
C05562,C05562
C08959,C08959
C12215,C12215
C06488,C06488
C05167,C05167
C04786,C04786
C06153,C06153
C02964,C02964
C12613,C12613
C03860,C03860
C07251,C07251
C07259,C07259
C11974,C11974
C10702,C10702
C01535,C01535
C03265,C03265
C08516,C08516
C03568,C03568
C01567,C01567
C08816,C08816
C00537,C00537
C13385,C13385
C12360,C12360
C06822,C06822
C09959,C09959
C13159,C13159
C10533,C10533
C12631,C12631
C04374,C04374
C12049,C12049
C06713,C06713
C11090,C11090
C04690,C04690
C12361,C12361
C07922,C07922
C05929,C05929
C05878,C05878
C12085,C12085
C11785,C11785
C06839,C06839
C09364,C09364
C12893,C12893
C04116,C04116
C02384,C02384
C00413,C00413
C13069,C13069
C12624,C12624
C11439,C11439
C08702,C08702
C07546,C07546
C01113,C01113
C01632,C01632
C06720,C06720
C11058,C11058
C04219,C04219
C04662,C04662
C10443,C10443
C04045,C04045
C05204,C05204
C06060,C06060
C07690,C07690
C03296,C03296
C05591,C05591
C02957,C02957
C02736,C02736
C07967,C07967
C02234,C02234
C11763,C11763
C02220,C02220
C10115,C10115
C06405,C06405
C09113,C09113
C04975,C04975
C07292,C07292
C01356,C01356
C09497,C09497
C04558,C04558
C03994,C03994
C03742,C03742
C10913,C10913
C09071,C09071
C06375,C06375
C01043,C01043
C07545,C07545
C05637,C05637
C11305,C11305
C03963,C03963
C07184,C07184
C00373,C00373
C02367,C02367
C11619,C11619
C03342,C03342
C13366,C13366
C06377,C06377
C09585,C09585
C08390,C08390
C02728,C02728
C07754,C07754
C03462,C03462
C13522,C13522
C07670,C07670
C06207,C06207
C03857,C03857
C10758,C10758
C01136,C01136
C05701,C05701
C00673,C00673
C08974,C08974
C07972,C07972
C03674,C03674
C12363,C12363
C07488,C07488
C03727,C03727
C06452,C06452
C10195,C10195
C09682,C09682
C07985,C07985
C08423,C08423
C01989,C01989
C05406,C05406
C06656,C06656
C06359,C06359
C06994,C06994
C02861,C02861
C09912,C09912
C00975,C00975
C01013,C01013
C10232,C10232
C09271,C09271
C04878,C04878
C09323,C09323
C05974,C05974
C06489,C06489
C10727,C10727
C11836,C11836
C13048,C13048
C08772,C08772
C01272,C01272
C02301,C02301
C01631,C01631
C10318,C10318
C05993,C05993
C10764,C10764
C03227,C03227
C08202,C08202
C08407,C08407
C06585,C06585
C07441,C07441
C09895,C09895
C04303,C04303
C11431,C11431
C04069,C04069
C07713,C07713
C02536,C02536
C06112,C06112
C07902,C07902
C08986,C08986
C02979,C02979
C13130,C13130
C04850,C04850
C01893,C01893
C10237,C10237
C01841,C01841
C10877,C10877
C07722,C07722
C12174,C12174
C06946,C06946
C08338,C08338
C05071,C05071
C08267,C08267
C07767,C07767
C09091,C09091
C00064,C00064
C04155,C04155
C03236,C03236
C05963,C05963
C12506,C12506
C00079,C00079
C02243,C02243
C05038,C05038
C12533,C12533
C04148,C04148
C06019,C06019
C10523,C10523
C01120,C01120
C06378,C06378
C11372,C11372
C02781,C02781
C01822,C01822
C07520,C07520
C12553,C12553
C04390,C04390
C00302,C00302
C02022,C02022
C01894,C01894
C10649,C10649
C05789,C05789
C08130,C08130
C00318,C00318
C00176,C00176
C08858,C08858
C08200,C08200
C01314,C01314
C12384,C12384
C05006,C05006
C04857,C04857
C11333,C11333
C08171,C08171
C00948,C00948
C04819,C04819
C09922,C09922
C05959,C05959
C08230,C08230
C13172,C13172
C05394,C05394
C04171,C04171
C12193,C12193
C01309,C01309
C03431,C03431
C12803,C12803
C04189,C04189
C11248,C11248
C07939,C07939
C03190,C03190
C05012,C05012
C09485,C09485
C12573,C12573
C05405,C05405
C05482,C05482
C00118,C00118
C09190,C09190
C12584,C12584
C08886,C08886
C12535,C12535
C03962,C03962
C11631,C11631
C00131,C00131
C01256,C01256
C08745,C08745
C09794,C09794
C10409,C10409
C11212,C11212
C12273,C12273
C13379,C13379
C01042,C01042
C06796,C06796
C07598,C07598
C05857,C05857
C10269,C10269
C12580,C12580
C09322,C09322
C04842,C04842
C06442,C06442
C12204,C12204
C07877,C07877
C03522,C03522
C07774,C07774
C03953,C03953
C03859,C03859
C10060,C10060
C05900,C05900
C11693,C11693
C00883,C00883
C12783,C12783
C01086,C01086
C11686,C11686
C01506,C01506
C09230,C09230
C01247,C01247
C03529,C03529
C09275,C09275
C02704,C02704
C10801,C10801
C02426,C02426
C03849,C03849
C12551,C12551
C06596,C06596
C09199,C09199
C11104,C11104
C00030,C00030
C01576,C01576
C00091,C00091
C06882,C06882
C07820,C07820
C09859,C09859
C01754,C01754
C07573,C07573
C04837,C04837
C03260,C03260
C00316,C00316
C02058,C02058
C09874,C09874
C01022,C01022
C13330,C13330
C05525,C05525
C02735,C02735
C08487,C08487
C03624,C03624
C07427,C07427
C10782,C10782
C04631,C04631
C07549,C07549
C10336,C10336
C07018,C07018
C06475,C06475
C03886,C03886
C05910,C05910
C08220,C08220
C02116,C02116
C03875,C03875
C10489,C10489
C06902,C06902
C07079,C07079
C09801,C09801
C00680,C00680
