transaction_id,case_id
3211618,CC-2720
3210212|3210727,CC-2721
3206871|3211552|3211581,CC-2722
3213993|3214083,CC-2723
3214012|3214037,CC-2724
3211465|3212556,CC-2725
3212805,CC-2726
3213371|3213768,CC-2727
3213536|3213546,CC-2728
3212861|3212890|3212963|3212968,CC-2729
3213980,CC-2730
3212422,CC-2731
3210430|3215089,CC-2732
3213122,CC-2733
3200119|3204389|3204405|3205578|3205915|3205927|3211061|3211080|3211133|3211196|3211208|3211306|3211323|3211853|3211868,CC-2734
3214993|3215132|3215187,CC-2735
3214669|3214673,CC-2736
3212351,CC-2737
3212387|3212393,CC-2738
3212397,CC-2739
3216036,CC-2740
3214936,CC-2741
3215618,CC-2742
3215668,CC-2743
3209442|3213085|3213102,CC-2744
3215039,CC-2745
3212394|3215104|3215194|3215210|3215274|3215281,CC-2746
3214226|3214241,CC-2747
3213308,CC-2748
3215667,CC-2749
3213352|3213358,CC-2750
3213816,CC-2751
3214250,CC-2752
3208719|3210934|3214156,CC-2753
3215223,CC-2754
3216281,CC-2755
3214648,CC-2756
3215351,CC-2757
3216412|3216470,CC-2758
3213901,CC-2759
3207282|3211115|3211382|3211498|3215321,CC-2760
3207631|3207635|3207641|3208022|3209391|3209394|3209411|3209414|3209425|3209444|3209450|3209499|3209501|3209506|3209507|3209530|3209536|3209564|3209566|3209573|3209577|3209578|3209582|3209593|3209604|3211703|3212112|3212911|3212958|3212962|3212976|3212997|3213005|3213015|3213026|3213028|3213048|3213058|3216727|3216729|3216752|3216824|3216886,CC-2761
3204865|3208580|3210180|3211074|3212363|3212416|3212468|3217083,CC-2762
3217108,CC-2763
3218322,CC-2764
3215995,CC-2765
3218223,CC-2766
3217122|3217128,CC-2767
3215459,CC-2768
3218544,CC-2769
3218462,CC-2770
3210224|3215449|3217641|3217687,CC-2771
3217262|3217281,CC-2772
3218668,CC-2773
3218786,CC-2774
3218272,CC-2775
3217253,CC-2776
3215334,CC-2777
3217743,CC-2778
3211650|3211680|3216865,CC-2779
3218303,CC-2780
3216815,CC-2781
3218780,CC-2782
3218605,CC-2783
3210379|3216105,CC-2784
3213100|3216280,CC-2785
3217570,CC-2786
3203403|3208559|3211720|3214542|3218351|3218404,CC-2787
3219020,CC-2788
3218333,CC-2789
3219160,CC-2790
3218784,CC-2791
3218697,CC-2792
3217398,CC-2793
3218105,CC-2794
3217766,CC-2795
3218331,CC-2796
3216655,CC-2797
3219254|3219572,CC-2798
3216701|3218551,CC-2799
3051659|3053895|3058838|3058898|3063160|3068320|3068430|3073301|3074834|3074898|3076284|3077635|3080477|3081490|3081646|3083820|3086869|3086972|3093185|3093275|3096999|3097056|3101535|3103225|3103793|3103861|3103888|3105524|3105533|3105976|3110852|3115014|3120673|3123084|3123203|3125028|3125345|3125350|3125358|3126810|3132043|3136212|3136247|3136340|3136388|3136424|3136862|3141029|3143796|3147331|3148126|3148190|3148410|3148419|3149164|3150480|3151316|3151354|3154159|3158046|3162976|3163957|3164221|3165866|3167757|3168797|3170024|3172640|3172647|3173788|3173834|3176578|3180422|3182459|3184898|3185910|3185926|3187059|3187635|3187780|3190707|3190771|3190857|3191160|3193145|3193391|3194044|3196702|3196705|3196709|3196809|3197038|3197054|3197084|3197090|3197126|3197128|3197135|3200557|3202169|3202670|3203057|3205168|3209650|3209744|3210411|3210452|3210456|3213511|3214754|3214772|3214799|3218737|3219641|3219661,CC-2800
3215751|3217749,CC-2801
3220097,CC-2802
3218300|3219716|3219764,CC-2803
3219906|3219928|3220003,CC-2804
3218354,CC-2805
3219127,CC-2806
3217969|3220664|3220853,CC-2807
3217815|3217821,CC-2808
3220727,CC-2809
3220240,CC-2810
3220242,CC-2811
3206650|3207673|3210968|3213359|3213360|3213365|3213370|3215208|3215317|3215571|3215630|3215687|3216319|3218763,CC-2812
3215904|3215934|3216014|3216024|3218308|3218329|3218381,CC-2813
3221222,CC-2814
3220996|3221236,CC-2815
3220631,CC-2816
3220442,CC-2817
3219619|3219632,CC-2818
3218723,CC-2819
3218880,CC-2820
3218260,CC-2821
3220750,CC-2822
3218225,CC-2823
3221574,CC-2824
3218553|3218617|3218908|3218935|3218943|3218962,CC-2825
3221001,CC-2826
3221528,CC-2827
3221318|3221325,CC-2828
3217867|3219932,CC-2829
3219102,CC-2830
3221338|3221378,CC-2831
3220322,CC-2832
3220544,CC-2833
3215295|3215680|3218944|3220136,CC-2834
3214566|3217029|3219759|3219796,CC-2835
3219326|3219339,CC-2836
3221210,CC-2837
3221261,CC-2838
3221284,CC-2839
3219968,CC-2840
3195594|3200032|3203709|3206875|3208756|3208770|3209258|3209707|3212298|3212330|3214300|3214901|3215212|3215222|3217658|3221717,CC-2841
3221993,CC-2842
3220519,CC-2843
3208124|3212337|3212471|3215182|3218756|3219972,CC-2844
3215285|3215342|3220580,CC-2845
3222505,CC-2846
3220324,CC-2847
3222449,CC-2848
3219107|3222490,CC-2849
3222954,CC-2850
3220937,CC-2851
3217459|3221995|3222545,CC-2852
3191163|3191166|3191178|3191235|3192367|3192460|3192494|3195038|3195055|3196279|3196287|3198972|3203051|3204729|3204734|3204807|3206514|3206631|3206923|3206982|3207605|3207617|3210274|3211937|3212938|3214954|3215058|3217394|3217480|3220889|3220948,CC-2853
3220566|3220584,CC-2854
3221230,CC-2855
3216749|3220602,CC-2856
3220814|3220870,CC-2857
3222517,CC-2858
3221588|3221864,CC-2859
3222220,CC-2860
3223238,CC-2861
3216268|3217130|3221219,CC-2862
3220751|3220856,CC-2863
3222073,CC-2864
3223053,CC-2865
3222910,CC-2866
3221974,CC-2867
3222144,CC-2868
3223483|3223520|3224021|3224041,CC-2869
3218465|3220848,CC-2870
3222367,CC-2871
3220907|3221011|3221029|3221032|3221110|3221132,CC-2872
3221136,CC-2873
3215769|3220427|3222386,CC-2874
3221784,CC-2875
3221255,CC-2876
3221763|3221766|3221798,CC-2877
3221617,CC-2878
3221576|3221663|3222076,CC-2879
3224125,CC-2880
3222455,CC-2881
3222616,CC-2882
3213607|3213645|3214977|3218515|3222637,CC-2883
3222660,CC-2884
3224702,CC-2885
3224436|3224442,CC-2886
3214890|3214891|3215365|3215385|3215387|3215405|3215490|3215627|3215789|3215801|3215852|3217869|3223349,CC-2887
3224899|3224900|3224903|3224906|3224907,CC-2888
3217982|3218168|3223451|3223693,CC-2889
3221965|3221968|3223864,CC-2890
3224578,CC-2891
3224795,CC-2892
3220756|3223327|3223331|3223372,CC-2893
3223857|3224005,CC-2894
3225311,CC-2895
3225557,CC-2896
3220640|3220665|3224301|3224371,CC-2897
3206164|3209209|3213767|3217996|3218034|3221057|3223022,CC-2898
3225554|3225599,CC-2899
3224537|3225306,CC-2900
3224223,CC-2901
3224089,CC-2902
3224107,CC-2903
3224077,CC-2904
3222494|3222509|3222601|3222742,CC-2905
3223826,CC-2906
3226254,CC-2907
3224070,CC-2908
3225551,CC-2909
3224320|3224977,CC-2910
3225520,CC-2911
3226319,CC-2912
3225691,CC-2913
3225454,CC-2914
3206499|3206925|3210689|3213324|3214880|3214940|3216251|3216797|3216836|3220947|3220966|3225230|3225231|3225291,CC-2915
3225481,CC-2916
3225515,CC-2917
3224683,CC-2918
3223032|3224590,CC-2919
3226826,CC-2920
3223803|3223923|3223926|3224012|3224389|3225166|3225174,CC-2921
3225585|3225711|3225736,CC-2922
3223936,CC-2923
3226033,CC-2924
3223979,CC-2925
3222112|3225912,CC-2926
3227124,CC-2927
3226616,CC-2928
3226022,CC-2929
3226564|3227032,CC-2930
3224850,CC-2931
3226470,CC-2932
3225767,CC-2933
3227368,CC-2934
3227871|3227895,CC-2935
3225559|3225562,CC-2936
3227523,CC-2937
3226590,CC-2938
3224835,CC-2939
3221121|3225649,CC-2940
3224292|3225362,CC-2941
3223200|3223226|3224870|3224875|3226798,CC-2942
3227142|3227147,CC-2943
3225692,CC-2944
3217954|3218174|3218194|3220313|3220336|3221525|3222281|3222287|3222353|3223572|3225878|3226916,CC-2945
3223135|3227500,CC-2946
3222820|3222847|3222865|3224968,CC-2947
3224912|3224915|3224916|3224917,CC-2948
3226863|3226933|3226934,CC-2949
3226289,CC-2950
3222799|3222808|3222829|3224187|3225399,CC-2951
3229047,CC-2952
3226021,CC-2953
3227532,CC-2954
3220473|3220482|3220490|3223940|3226763|3227106|3229000,CC-2955
3229414,CC-2956
3225796,CC-2957
3229562,CC-2958
3226807,CC-2959
3227904,CC-2960
3227327|3227403|3227835|3228743|3228785|3228798|3228852|3229095|3229473|3229693,CC-2961
3227169,CC-2962
3228905|3229011,CC-2963
3226855,CC-2964
3205789|3206250|3211630|3211679|3211692|3214231|3215303|3216459|3221703|3225459|3226499|3227024|3227069|3229751,CC-2965
3229794,CC-2966
3230434|3230473|3230608,CC-2967
3230654,CC-2968
3229432,CC-2969
3227353|3227380|3227673|3227738|3229257|3229353|3229395|3229440|3229741|3230015|3230689,CC-2970
3207649|3229520,CC-2971
3231007|3231023|3231036|3231094,CC-2972
3227554,CC-2973
3228200|3228205,CC-2974
3228060,CC-2975
3210665|3213425|3213433|3213441|3213461|3213470|3213623|3216509|3220882|3221519|3221585|3225110|3229622|3229717,CC-2976
3221389|3223393|3223529|3228159,CC-2977
3230391,CC-2978
3229972,CC-2979
3227913,CC-2980
3230715,CC-2981
3229261,CC-2982
3230322,CC-2983
3222916|3223230|3228836,CC-2984
3181760|3231674|3183441,CC-2985
3230964,CC-2986
3230853,CC-2987
3229112,CC-2988
3228093|3228114|3228120|3228148|3231695|3231697|3231698|3231702|3231705,CC-2989
3229238,CC-2990
3228828,CC-2991
3228502|3228599,CC-2992
3228300,CC-2993
3230597,CC-2994
3228480|3228580|3228620,CC-2995
3223316|3223732|3226945|3231469,CC-2996
3227605|3227894|3230419,CC-2997
3227780|3227848|3229568|3230118|3231489|3231491,CC-2998
3231574,CC-2999
3223891|3229466|3229503,CC-3000
3229121,CC-3001
3230160,CC-3002
3231977,CC-3003
3230666,CC-3004
3231266,CC-3005
3232052,CC-3006
3232960,CC-3007
3224677|3224722|3224813|3228695,CC-3008
3231565,CC-3009
3232941,CC-3010
3232503,CC-3011
3231551,CC-3012
3227860|3229420,CC-3013
3231022,CC-3014
3224133|3229316,CC-3015
3229369,CC-3016
3232618,CC-3017
3230847,CC-3018
3233298,CC-3019
3233131,CC-3020
3234417,CC-3021
3232536,CC-3022
3233718|3233781,CC-3023
3228855|3234241,CC-3024
3230803|3232515|3232522,CC-3025
3234877,CC-3026
3233244,CC-3027
3232946,CC-3028
3230435|3234966,CC-3029
3234296,CC-3030
3230945|3233454|3233554|3233556,CC-3031
3232590,CC-3032
3235195,CC-3033
3228584|3230251|3232305,CC-3034
3233612|3233968,CC-3035
3234569,CC-3036
3234760,CC-3037
3232535,CC-3038
3227364|3228001|3229286|3231610|3231612|3232900|3233820|3234600,CC-3039
3230425|3232057,CC-3040
3225428|3226477|3226528|3228923|3228989|3229427|3229542|3235780|3235840,CC-3041
3230952|3232403,CC-3042
3233520,CC-3043
3234677|3235624,CC-3044
3235382|3236092,CC-3045
3235034,CC-3046
3223360|3225928|3225944|3225954|3226055|3226067|3226189|3226237|3228355|3233680,CC-3047
3235627,CC-3048
3235099,CC-3049
3235943,CC-3050
3234870,CC-3051
3236182|3236212|3236316,CC-3052
3234469,CC-3053
3220455|3224110|3226545|3226572|3226594|3226681|3227173|3229029|3230889|3231274|3231495|3232363|3232431|3232527,CC-3054
3227262|3234025|3234033,CC-3055
3232828,CC-3056
3218930|3220076|3221830|3222476|3225925|3226020|3229636|3229649|3232759|3232842|3233129|3233315|3234979|3235207|3235210,CC-3057
3232585,CC-3058
3235851,CC-3059
3232657,CC-3060
3233124,CC-3061
3233386,CC-3062
3230180|3233570|3236393,CC-3063
3236213,CC-3064
3236548,CC-3065
3226585|3227379|3234183,CC-3066
3230530|3232593|3233130|3233174|3234003,CC-3067
3236601,CC-3068
3235283,CC-3069
3236330,CC-3070
3220291|3221959|3221962|3224747|3224755|3226069|3226074|3226123|3226597|3227888|3227898|3232488|3232508|3236238|3236258|3236403,CC-3071
3235087,CC-3072
3235092,CC-3073
3232418|3235230,CC-3074
3226170|3229385|3229415|3229493|3230963|3231510|3231628|3231631|3232344|3232638|3232662|3232682|3233508|3234340|3234380,CC-3075
3234703|3234764,CC-3076
3231534|3236477|3236543|3236551,CC-3077
3235228,CC-3078
3224407|3224421|3227395|3228738|3228873|3228910|3228965|3229170|3229528|3233879|3234059|3234250|3234576|3236595,CC-3079
3237506,CC-3080
3237089,CC-3081
3236646,CC-3082
3234549|3234564|3234646|3235284|3235289,CC-3083
3238074|3238089,CC-3084
3231738|3231751|3231776|3237600|3237671|3237694,CC-3085
3238080|3238102|3238111|3238139,CC-3086
3235260,CC-3087
3234955|3236380,CC-3088
3237993,CC-3089
3238528,CC-3090
3238551|3238562,CC-3091
3239092,CC-3092
3155135|3155596|3155744|3155776|3156525|3156555|3156710|3158657|3159097|3161565|3162409|3164056|3164147|3165245|3165278|3165312|3165365|3165700|3166299|3168104|3171366|3173102|3173242|3173274|3176024|3178605|3178634|3180342|3180529|3181771|3181815|3182471|3182668|3182795|3182959|3183297|3183424|3183946|3184857|3184860|3185449|3187858|3188109|3188118|3188972|3189285|3191029|3191045|3191061|3191079|3191230|3191346|3191391|3191500|3192688|3195124|3195704|3197478|3197939|3199399|3199410|3199541|3199542|3202700|3203849|3204735|3204757|3206002|3206029|3206036|3206168|3206225|3206356|3206434|3206495|3208182|3208208|3210021|3210087|3210106|3210415|3212396|3214960|3215287|3215301|3221112|3221836|3222190|3223148|3223203|3228440|3228479|3233180|3237753|3239331|3239579,CC-3093
3231690|3236186,CC-3094
3234395|3234405|3237997,CC-3095
3240088,CC-3096
3236497,CC-3097
3238397,CC-3098
3237954,CC-3099
3236636,CC-3100
3233693|3236320|3236587|3236950|3239401|3239418|3239454,CC-3101
3236984,CC-3102
3240209,CC-3103
3237015,CC-3104
3241264,CC-3105
3239388,CC-3106
3241425,CC-3107
3200804|3200942|3200983|3201222|3201250|3204422|3205406|3206152|3208116|3211758|3213838|3214610|3216638|3217369|3217452|3222409|3223775|3226500|3233011|3239850,CC-3108
3240608,CC-3109
3230642|3230738|3230749|3234912|3234945|3238532,CC-3110
3235926|3237958|3238477|3239950|3240698|3241155|3241321,CC-3111
3237874,CC-3112
3232198|3233758|3238751,CC-3113
3241757,CC-3114
3239598,CC-3115
3238850,CC-3116
3230080|3232228|3233668|3234606|3234690|3237938|3237947,CC-3117
3238164,CC-3118
3225407|3229456|3229553|3229577|3236632|3236640|3236835|3236876|3236897|3236936|3236986|3237006|3240323|3240366|3240415|3240417|3240450,CC-3119
3239367|3239452|3242052|3242057,CC-3120
3239694,CC-3121
3240514,CC-3122
3227861|3227939|3234781|3240546,CC-3123
3241442|3241515,CC-3124
3239924|3241988,CC-3125
3242095,CC-3126
3239858|3240203|3240205|3240252|3240359,CC-3127
3239659,CC-3128
3241820|3241854,CC-3129
3241752,CC-3130
3242009,CC-3131
3242648,CC-3132
3233709|3237862|3239978,CC-3133
3236581|3239280,CC-3134
3242213,CC-3135
3241674,CC-3136
3234615|3235809|3235933|3238116|3238344|3238357|3241686|3241710|3241719|3241736,CC-3137
3229102|3229207|3232017|3237761|3241073|3241098,CC-3138
3241987|3242008,CC-3139
3239032,CC-3140
3239544|3239946,CC-3141
3240008|3240051,CC-3142
3240322|3240800,CC-3143
3240616,CC-3144
3243781,CC-3145
3241363,CC-3146
3243775,CC-3147
3244028,CC-3148
3241815|3242003|3242007,CC-3149
3236514|3239245|3241013|3241091|3241097|3241117|3241120|3241132|3241149,CC-3150
3241974,CC-3151
3240936|3243262,CC-3152
3242085,CC-3153
3244996,CC-3154
3239603|3239744|3240711|3240766|3241472,CC-3155
3243172,CC-3156
3241928|3243223,CC-3157
3243011,CC-3158
3241570,CC-3159
3245143,CC-3160
3245080,CC-3161
3220592|3225317|3229523|3232735|3232782|3233364|3233381|3233385|3233841|3238350|3239119|3242916,CC-3162
3241960|3243198,CC-3163
3232703|3237611|3243240,CC-3164
3245181,CC-3165
3243494,CC-3166
3244645,CC-3167
3245153,CC-3168
3242783,CC-3169
3243525|3243590|3243596,CC-3170
3243065,CC-3171
3240011|3242995|3243062|3243087|3243112|3244452,CC-3172
3244451,CC-3173
3245255,CC-3174
3233450|3235234|3235246|3241530|3241677|3242547,CC-3175
3237308|3242718|3242987,CC-3176
3245467,CC-3177
3235136|3240210|3244484,CC-3178
3243471,CC-3179
3243726,CC-3180
3239639|3239642|3241631|3244678,CC-3181
3245574,CC-3182
3233119|3235354|3235398|3238281|3243185,CC-3183
3246386,CC-3184
3245667,CC-3185
3242539,CC-3186
3244213,CC-3187
3244508,CC-3188
3241148|3244115|3244457|3245798,CC-3189
3245243,CC-3190
3244000|3244053,CC-3191
3245314|3246894|3246929,CC-3192
3245361,CC-3193
3247295,CC-3194
3246554,CC-3195
3239169|3239658|3244957,CC-3196
3239730|3244109|3244273|3244397|3244730|3247697,CC-3197
3247536,CC-3198
3248153,CC-3199
3246422,CC-3200
3246302,CC-3201
3237757|3238990|3243602|3244789|3244832|3246702,CC-3202
3246030,CC-3203
3247737|3247781,CC-3204
3245217|3245238|3245265|3245272,CC-3205
3243592|3247856|3247862,CC-3206
3227924|3228040|3228354|3228542|3229021|3229108|3230457|3231744|3231808|3232315|3233615|3237881|3237893|3241878|3243605|3243613|3246005|3246017|3246024|3246035|3246116|3246666,CC-3207
3246096|3246620,CC-3208
3248202|3248223|3248225,CC-3209
3248240|3248251|3248256|3248257|3248258,CC-3210
3248012,CC-3211
3218233|3220092|3222899|3228808|3229324|3229950|3231832|3232074|3232075|3232127|3237268|3243004|3243017|3246063|3246084,CC-3212
3247889,CC-3213
3235293|3238180|3238221|3238287|3238307|3238362|3238404|3239567|3239605|3242077|3247786,CC-3214
3245994,CC-3215
3247646|3247679|3247726,CC-3216
3247423,CC-3217
3246417,CC-3218
3244422|3245741|3247840,CC-3219
3247904,CC-3220
3009568|3009587|3009592|3009630|3009659|3009663|3009667|3014473|3014522|3015271|3016062|3016084|3016137|3017258|3017266|3017350|3017390|3017413|3022229|3022239|3026905|3027721|3028676|3028702|3028717|3028719|3029795|3029808|3029841|3030085|3032539|3035354|3035475|3035537|3041263|3045627|3046077|3046352|3046974|3048069|3048347|3048549|3049240|3050674|3051543|3053176|3053549|3053821|3054905|3054937|3055790|3056164|3056211|3057810|3058905|3058974|3058991|3059013|3059049|3059849|3060359|3060497|3060792|3060845|3060944|3061010|3061837|3061838|3061846|3061849|3061853|3061854|3061877|3061879|3061887|3061888|3061890|3061891|3061899|3061900|3061907|3061967|3061980|3061982|3062097|3062100|3062528|3062584|3062621|3062852|3062907|3062947|3062960|3063059|3063105|3067047|3071198|3071518|3073770|3073778|3073975|3078241|3078348|3078379|3078491|3079202|3079607|3079751|3079789|3079862|3079969|3079987|3080049|3080404|3080471|3080792|3080854|3082185|3082394|3082461|3086013|3086220|3086536|3087204|3087251|3088528|3088586|3088588|3088611|3088660|3090447|3090493|3093202|3093871|3093935|3095608|3096900|3098584|3098632|3099388|3102203|3102256|3103602|3103714|3104040|3104369|3106898|3106920|3108971|3110499|3110811|3117226|3117352|3118067|3122048|3122777|3122797|3122828|3123785|3123815|3125043|3126387|3127106|3127697|3130505|3130551|3130584|3130607|3130618|3130637|3130683|3131065|3132259|3132802|3132811|3132896|3132909|3133337|3133443|3133602|3134154|3134188|3134189|3134362|3134370|3134393|3134452|3134982|3135181|3136484|3137178|3137787|3137847|3137859|3137945|3137948|3138635|3138898|3139891|3139926|3140043|3140069|3142569|3144485|3144744|3144752|3144760|3144787|3144793|3144818|3148229|3148271|3148274|3148276|3148277|3148280|3148281|3148283|3148884|3148903|3148936|3151361|3151476|3151483|3152982|3152992|3153473|3155002|3155011|3156169|3156178|3156184|3156263|3157761|3157780|3157796|3157798|3157807|3157831|3157884|3159853|3159877|3159889|3159923|3159941|3161135|3161151|3161189|3161614|3161698|3161744|3163835|3163854|3163901|3164794|3164805|3164821|3165223|3165317|3166163|3166269|3166722|3166792|3166806|3167093|3167098|3168004|3168038|3168052|3171612|3172868|3175000|3175326|3175372|3175378|3175694|3175696|3175702|3176892|3176905|3176940|3176947|3176962|3181040|3181803|3183039|3183040|3183549|3183550|3185296|3185512|3185517|3185521|3185537|3185538|3185548|3185619|3185939|3189407|3192244|3192265|3192295|3192299|3194583|3194619|3197147|3197166|3198675|3199260|3200810|3200854|3202042|3202054|3202466|3203696|3207137|3207149|3210328|3212923|3218180|3218262|3219103|3219109|3222486|3223488|3223773|3224567|3224725|3225961|3225962|3230946|3230976|3230987|3231020|3231032|3231047|3231049|3231054|3231075|3231078|3231083|3231102|3231106|3231111|3231121|3231144|3231477|3233091|3233153|3233796|3238608|3239693|3241090|3243986|3244960|3248165,CC-3221
3246519|3246536|3246595|3246665,CC-3222
3246231,CC-3223
3240400|3241231|3242620|3247185|3247256,CC-3224
3248295,CC-3225
3245161|3247421,CC-3226
3246173,CC-3227
3247863|3247916,CC-3228
3245944,CC-3229
3247990,CC-3230
3248454,CC-3231
3247210,CC-3232
3248971,CC-3233
3248331,CC-3234
3246223,CC-3235
3241893|3242100|3242103|3243302|3247676|3247722|3248696,CC-3236
3244445|3246320,CC-3237
3248001,CC-3238
3248340|3248341|3248343,CC-3239
3249384|3249392|3249476,CC-3240
3248935,CC-3241
3240951|3244288|3248854|3248941|3248993,CC-3242
3246622,CC-3243
3249341,CC-3244
3249361,CC-3245
3245781|3245824|3245829|3250153,CC-3246
3247429,CC-3247
3205572|3205616|3205973|3208897|3213486|3213508|3213825|3216952|3217016|3217264|3219737|3222140|3223262|3225388|3227884|3229590|3229652|3229661|3233970|3238420|3238431|3238599|3238607|3239042|3239189|3239276|3241115|3241953|3242072|3244965|3246261|3248203,CC-3248
3247791,CC-3249
3241114|3241138|3241145|3241182|3241978|3243219|3243271|3243281|3244658|3245848|3245914|3245983|3245985|3245989|3246441|3246881|3247453|3247511|3248304,CC-3250
3250206|3250721,CC-3251
3248061,CC-3252
3249976,CC-3253
3248574|3248604,CC-3254
3247907,CC-3255
3248070,CC-3256
3249592,CC-3257
3248494,CC-3258
3250073,CC-3259
3249581,CC-3260
3248376|3248389,CC-3261
3234930|3241348|3241805|3241824|3241829|3241851|3241989|3242002|3247444|3249673,CC-3262
3249953,CC-3263
3248320,CC-3264
3240857|3245452|3245471|3245472|3245501|3249293|3249304|3249347,CC-3265
3249945,CC-3266
3249122,CC-3267
3250266,CC-3268
3249629,CC-3269
3251258,CC-3270
3231140|3236645|3236697|3239262|3244751|3244926|3244959|3244997|3249182|3249194|3249201|3249207|3249216|3249222|3249259|3249270,CC-3271
3250641|3250669,CC-3272
3249108|3249669,CC-3273
3251507,CC-3274
3248818,CC-3275
3249789,CC-3276
3239818|3239830|3239848|3242094|3243242|3248109|3250676,CC-3277
3248870,CC-3278
3251854,CC-3279
3251277,CC-3280
3251822,CC-3281
3250944|3251742|3251752,CC-3282
3249296,CC-3283
3249200|3249262,CC-3284
3251040|3252188|3252241,CC-3285
3249412|3249985,CC-3286
3249593|3250047,CC-3287
3233885|3240016|3241946|3242701|3245263|3245274|3251100|3251112,CC-3288
3253029,CC-3289
3250559|3250951,CC-3290
3252340,CC-3291
3250993,CC-3292
3251917|3252011,CC-3293
3251232,CC-3294
3250925,CC-3295
3253862,CC-3296
3248488|3251893,CC-3297
3251912,CC-3298
3252843,CC-3299
3252587,CC-3300
3251616,CC-3301
3250693|3252120,CC-3302
3253351,CC-3303
3253380,CC-3304
3253770,CC-3305
3254196,CC-3306
3245749|3251351,CC-3307
3253543,CC-3308
3244031|3244037|3244073|3244095|3244100|3246829|3246909|3252707|3253110,CC-3309
3238182|3242252|3246569|3252394|3254539,CC-3310
3253729,CC-3311
3250260|3250324|3252767,CC-3312
3235722|3239389|3239430|3245451|3250448|3254380,CC-3313
3252859|3252882,CC-3314
3254177|3254180,CC-3315
3255775,CC-3316
3252839,CC-3317
3254551,CC-3318
3227040|3227056|3230571|3230714|3235464|3236013|3236017|3236395|3236442|3236484|3239504|3239540|3239802|3240934|3240946|3245146|3250452|3250519|3252658|3252758|3253306,CC-3319
3255359,CC-3320
3253836,CC-3321
3253847|3253870|3254310|3254327|3254328,CC-3322
3254826|3255684,CC-3323
3255246,CC-3324
3253701|3253783,CC-3325
3240298|3241922|3241973|3241996|3245558|3245617|3248561|3251772|3251802|3254415,CC-3326
3252324|3252393|3254075,CC-3327
3255582,CC-3328
3255743,CC-3329
3254817|3254856,CC-3330
3248584|3248585|3248787|3254461|3255004,CC-3331
3256842,CC-3332
3252478|3252771|3252822|3252942|3253182|3254706,CC-3333
3256472,CC-3334
3255847,CC-3335
3254099|3254117|3254125|3254128|3254129,CC-3336
3250956|3256799,CC-3337
3254192,CC-3338
3256855,CC-3339
3254015,CC-3340
3257008,CC-3341
3254661,CC-3342
3255594,CC-3343
3256094,CC-3344
3256847,CC-3345
3254515,CC-3346
3249268|3249306|3252292|3253796|3254787|3254794,CC-3347
3256497,CC-3348
3256688,CC-3349
3254832,CC-3350
3255207|3255857|3255872,CC-3351
3257285,CC-3352
3256999,CC-3353
3257195,CC-3354
3234995|3235710|3241150|3241400|3241403|3241418|3241427|3242739|3242747|3243749|3243799|3244323|3246563|3248836|3249192|3249695|3249716|3251986|3252021|3252052|3252075|3252102|3252109|3254505|3254538,CC-3355
3255355,CC-3356
3253250|3256643,CC-3357
3247877|3247908|3249385|3252879|3255352|3257003|3257096,CC-3358
3257019|3257046,CC-3359
3257822,CC-3360
3255448|3257179,CC-3361
3257984,CC-3362
3255602,CC-3363
3251151|3256055,CC-3364
3257164|3257173,CC-3365
3257733,CC-3366
3256966,CC-3367
3258257,CC-3368
3254844|3254904,CC-3369
3256793|3257167|3257170,CC-3370
3256208|3256257|3256269,CC-3371
3255645,CC-3372
3252894|3252922|3252924|3252958|3252990|3255877,CC-3373
3256142|3256835,CC-3374
3257492,CC-3375
3255288|3255312,CC-3376
3258749,CC-3377
3257041|3258162,CC-3378
3259407,CC-3379
3258550|3258589,CC-3380
3259250,CC-3381
3252291|3252837|3252852|3252856|3258432|3258444,CC-3382
3256135|3256146|3256156|3256164,CC-3383
3259723,CC-3384
3259275,CC-3385
3256931|3256961,CC-3386
3259580,CC-3387
3258366|3258694,CC-3388
3259077,CC-3389
3259932,CC-3390
3257375,CC-3391
3258051,CC-3392
3259762,CC-3393
3259209|3259416|3259424|3259514|3259519,CC-3394
3258551|3258582|3258653,CC-3395
3259757,CC-3396
3259915,CC-3397
3258127,CC-3398
3257288,CC-3399
3259249,CC-3400
3257151|3257157|3257165|3259034,CC-3401
3258460,CC-3402
3255591|3260270|3260282,CC-3403
3259904,CC-3404
3251835|3252746|3253546|3254209|3254210|3254211|3257185|3259693|3260042,CC-3405
3260055,CC-3406
3261147,CC-3407
3252606|3252717|3252863|3252968|3256660|3261137,CC-3408
3259220,CC-3409
3259695|3259718,CC-3410
3261611,CC-3411
3261557,CC-3412
3261536,CC-3413
3262008,CC-3414
3262576,CC-3415
3262756,CC-3416
3260655,CC-3417
3256209|3257662|3261055,CC-3418
3244570|3249495|3249559|3249617|3249785|3249786|3253549|3255908|3255955|3258823|3261298,CC-3419
3262126,CC-3420
3259737,CC-3421
3262531|3262544,CC-3422
3260634,CC-3423
3262013,CC-3424
3262785,CC-3425
3258676|3261993,CC-3426
3261965,CC-3427
3260024,CC-3428
3261334,CC-3429
3260058,CC-3430
3262711,CC-3431
3255341|3255442|3255461|3255612|3259644|3260979|3261017|3261794|3261823|3262995,CC-3432
3260900,CC-3433
3257628|3257634|3261102|3262200,CC-3434
3263142,CC-3435
3259287|3259316|3260033|3260034|3260037|3260038|3260040|3260481|3260548,CC-3436
3262974,CC-3437
3263742,CC-3438
